yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,fundamental_refreshed_at,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cashflow_status,financial_currency,dart_year,dart_fs_div,dart_report_code,dart_source,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
CAT,CAT,"Caterpillar, Inc.",454.06,843.3699951171875,858.8570007324219,909.5686665852865,841.7714996337891,749.4110989379883,12.53769744167801,1064.9000244140625,-20.80289456456412,41.014701782658506,-9.64,-8.35,daily_close,일봉 종가,2026-08-12 12:38 KST,,,68.2,19.57,73.08,36.22751,19.85116,56.97,232.783,24.0,-14.7,-3.31,20.12 -> 22.05 -> 18.81,67589000000.0,11151000000.0,8884000000.0,16.5,13.14,11739000000.0,7453000000.0,9980000000.0,43330000000.0,-33350000000.0,0.77,26.01,6.52,,yfinance,8.12,10.0,False,10.0,yfinance dividend history,Industrials,Farm & Heavy Construction Machinery,52.94,3.86,26.0,-2.94,972.95,1225.0,575.0,15.36,16.74,Finnhub,yfinance,2026-08-11,0.53,-3.31,35.49,8.62,27.34,9,8,8,8,2.08,130.29,,,,,,,2026-08-11,4.68,0,0,20,20,0,10,5,5,60,B,21
MA,MA,마스터카드,432.77,561.4400024414062,556.1154907226562,519.7058314005534,512.5799153645834,528.0655480957031,6.320134776081736,598.9600219726562,-6.264194295919615,69.30539100031518,4.35,14.59,daily_close,일봉 종가,2026-08-12 12:38 KST,,,22.1,35.06,91.54,31.423773,89.26985,241.2,439.583,14.1,19.52,18.17,11.83 -> 13.89 -> 16.52,32791000000.0,19514000000.0,14968000000.0,59.51,45.65,17648000000.0,16433000000.0,10566000000.0,19000000000.0,-8434000000.0,0.62,17.93,3.48,,yfinance,15.75,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,92.59,4.63,38.0,2.21,660.34,735.0,550.0,17.62,2.85,Finnhub,yfinance,2026-08-04,1.42,18.17,19.87,3.1,15.31,17,16,16,16,58.15,2779.67,,,,,,,2026-08-11,4.68,0,0,20,10,12,8,1,0,51,C,22
COST,COST,코스트코,421.95,944.3200073242188,944.630502319336,964.1534962972005,981.8526646931966,958.1608984375,-1.4445268154703443,1094.3199462890625,-13.70713743028326,57.91236020909235,2.45,-9.31,daily_close,일봉 종가,2026-08-12 12:38 KST,,,45.5,44.93,73.96,47.613693,25.55797,29.15,60.257,21.5,11.83,13.4,14.16 -> 16.56 -> 18.21,275235000000.0,10383000000.0,8099000000.0,3.77,2.94,13335000000.0,7837000000.0,14161000000.0,8173000000.0,5988000000.0,0.62,27.01,5.88,,yfinance,13.18,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Discount Stores,65.22,4.0,35.0,-1.45,1077.31,1315.0,740.0,14.08,-0.24,Finnhub,yfinance,2026-08-11,1.05,13.4,25.77,7.83,27.62,9,7,6,6,84.76,226.41,,,,,,,2026-08-11,4.68,0,0,20,10,8,10,3,5,56,B,23
BAC,BAC,뱅크오브아메리카,398.83,64.0,62.15499992370606,57.60299987792969,54.11749998728434,53.98540004730225,18.550570976454583,64.0,0.0,67.86787615345841,5.58,28.39,daily_close,일봉 종가,2026-08-12 12:38 KST,,,24.4,11.85,70.64,14.362283,1.4969997,10.64,,8.1,,11.22,3.08 -> 3.21 -> 3.81,113097000000.0,,30509000000.0,,26.98,12613000000.0,12613000000.0,239319000000.0,365904000000.0,-126585000000.0,,,,,,,,,,,,,,,,,,,,,,,,2026-08-12,0.59,11.22,,,,2,1,1,1,,,,,,,,,2026-08-11,4.68,8,6,12,20,8,8,1,0,63,B,24
GE,GE,GE Aerospace,373.67,368.05999755859375,358.9294998168945,345.2973342895508,324.9739168802897,317.5864505004883,15.892852789709252,381.2200012207031,-3.4520758669455374,66.41818986229995,4.05,26.25,daily_close,일봉 종가,2026-08-12 12:38 KST,368.02,-0.010867130049198225,19.4,275.66,80.86,44.385883,22.191637,48.23,113.225,21.1,28.38,-1.32,8.36 -> 5.99 -> 8.14,45855000000.0,8680000000.0,8704000000.0,18.93,18.98,8537000000.0,7264000000.0,12392000000.0,20495000000.0,-8103000000.0,0.51,19.58,1.88,,yfinance,93.3,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,87.5,4.55,21.0,0.0,404.9,455.0,347.0,10.01,9.05,Finnhub,yfinance,2026-08-05,2.29,-1.32,35.49,8.62,27.34,9,8,8,8,25.07,157.44,,,,,,,2026-08-11,4.68,0,0,20,0,0,8,1,0,29,D,25
UNH,UNH,유나이티드헬스,364.13,402.19000244140625,418.1004974365234,409.0008316040039,361.04466552734374,346.3512989807129,16.121984708884497,625.25,-35.675329477583965,30.607344052954133,-5.41,0.78,daily_close,일봉 종가,2026-08-12 12:38 KST,402.4012,0.052511886747989414,61.5,25.21,86.57,31.05073,3.5019114,14.15,69.211,0.4,-41.26,-25.54,23.86 -> 15.51 -> 13.23,447567000000.0,18964000000.0,12056000000.0,4.24,2.69,19697000000.0,16075000000.0,24365000000.0,78389000000.0,-54024000000.0,2.31,66.57,9.28,,yfinance,10.9,10.0,False,10.0,yfinance dividend history,Healthcare,Healthcare Plans,79.41,4.41,26.0,0.0,475.23,529.0,313.0,18.16,10.15,Finnhub,yfinance,2026-08-12,0.5,-25.54,25.73,4.98,15.46,16,15,14,14,20.68,-29.68,,,,,,,2026-08-11,4.68,0,0,12,20,0,10,3,5,50,C,26
MS,MS,Morgan Stanley,352.0,215.07000732421875,214.73449935913087,213.3506657918294,194.20074933369955,186.35434928894043,15.409169759035246,228.5500030517578,-5.898050994331582,45.6059533745485,-5.53,10.56,daily_close,일봉 종가,2026-08-12 12:38 KST,,,31.9,15.4,62.71,19.190218,3.201366,16.39,502.246,16.3,,40.39,5.18 -> 7.95 -> 10.21,65966000000.0,,16861000000.0,,25.56,-17889000000.0,-20787000000.0,81310000000.0,370538000000.0,-289228000000.0,1.86,35.55,4.0,,yfinance,,,,,,Financial Services,Capital Markets,56.25,,,1.7,,,,,13.19,Finnhub,,2026-08-05,0.6,40.39,20.68,3.3,15.31,17,16,16,16,-7.2,-2.99,,,,,,,2026-08-11,4.68,4,0,16,20,15,10,5,0,70,A,27
PG,PG,프록터앤갬블,350.17,145.2100067138672,147.3260025024414,146.93466771443684,147.93400065104166,147.90250076293944,-1.820452010739038,179.6999969482422,-19.193094502004318,38.787187820561314,-0.6,1.75,daily_close,일봉 종가,2026-08-12 12:38 KST,,,5.8,23.71,71.82,21.582724,6.3866386,31.11,67.651,7.4,2.84,5.04,5.9 -> 6.02 -> 6.51,84284000000.0,20451000000.0,15974000000.0,24.26,18.95,17817000000.0,14044000000.0,9556000000.0,35463000000.0,-25907000000.0,3.0,61.8,4.35,,yfinance,5.0,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Household & Personal Products,59.46,3.96,23.0,-1.65,163.61,186.0,145.0,12.67,0.19,Finnhub,yfinance,2026-08-04,3.72,5.04,25.92,8.91,26.64,9,7,6,6,-16.73,-28.32,,,,,,,2026-08-11,4.68,4,0,20,0,4,5,5,5,43,C,28
CVX,CVX,쉐브론,345.8,196.66000366210938,190.5870002746582,184.32150014241537,188.07375005086263,176.6993500518799,11.29639333951649,211.14999389648438,-6.862415653906517,54.155385375993255,8.2,5.37,daily_close,일봉 종가,2026-08-12 12:38 KST,,,322.9,14.21,70.27,18.592876,2.079306,6.64,23.989,52.6,-11.86,-23.6,11.36 -> 9.72 -> 6.63,184432000000.0,16674000000.0,12299000000.0,9.04,6.67,33939000000.0,16592000000.0,6293000000.0,40758000000.0,-34465000000.0,3.62,67.18,7.12,,yfinance,6.39,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,83.87,4.28,24.0,7.2,215.0,236.0,170.0,9.33,16.82,Finnhub,yfinance,2026-08-04,0.06,-23.6,,,,2,1,1,1,,,,,,,,,2026-08-11,4.68,4,3,6,20,0,10,5,0,48,C,29
KO,KO,코카콜라,341.57,86.4800033569336,85.1819995880127,82.53699989318848,80.01225007375082,76.71405010223388,12.730331981801243,89.08000183105469,-2.9187229688792997,67.09266102722779,4.09,7.5,daily_close,일봉 종가,2026-08-12 12:38 KST,,,18.2,23.92,68.33,25.768024,10.516888,43.37,124.943,12.1,6.34,10.94,2.47 -> 2.46 -> 3.04,47941000000.0,14911000000.0,13107000000.0,31.1,27.34,7408000000.0,5296000000.0,10270000000.0,45492000000.0,-35222000000.0,2.45,64.78,2.12,,yfinance,5.04,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,82.86,4.25,23.0,0.51,88.3,98.0,75.0,2.1,1.67,Finnhub,yfinance,2026-08-12,1.42,10.94,25.92,7.83,26.64,9,7,6,6,-0.59,34.32,,,,,,,2026-08-11,4.68,0,0,20,10,8,8,1,0,47,C,30
HD,HD,홈디포,333.32,354.4800109863281,340.9024993896484,331.6648325602213,335.5523323059082,347.76284896850586,1.9315352510326889,431.3699951171875,-17.824601850198498,64.6781187388297,4.96,16.47,daily_close,일봉 종가,2026-08-12 12:38 KST,,,-4.3,23.05,75.79,24.747023,25.376545,128.38,459.356,4.8,-2.95,-2.96,15.11 -> 14.91 -> 14.23,164683000000.0,20890000000.0,14156000000.0,12.68,8.6,16325000000.0,12646000000.0,1389000000.0,65350000000.0,-63961000000.0,2.63,65.55,9.32,,yfinance,6.58,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Home Improvement Retail,60.87,4.06,32.0,0.0,370.34,430.0,310.0,4.47,-1.8,Finnhub,yfinance,2026-08-11,,-2.96,22.83,10.34,23.29,8,7,4,4,8.4,145.42,,,,,,,2026-08-11,4.68,4,0,20,0,0,0,3,5,32,D,31
NFLX,NFLX,넷플릭스,325.83,74.79000091552734,72.10349922180175,77.35933265686035,85.35858275095622,89.7024547958374,-16.62435427687098,133.91299438476562,-44.150303516746916,72.16716594627144,1.71,-13.98,daily_close,일봉 종가,2026-08-12 12:38 KST,,,11.1,37.65,85.8,23.31962,10.176771,49.54,55.236,13.4,27.92,45.02,1.2 -> 1.98 -> 2.53,45183036000.0,13326603000.0,10981201000.0,29.49,24.3,10149273000.0,9461053000.0,9033681000.0,14462836000.0,-5429155000.0,,0.0,0.0,,yfinance,,,,,,Communication Services,Entertainment,75.86,4.27,45.0,-1.73,94.33,135.0,70.0,26.13,-7.14,Finnhub,yfinance,2026-08-12,2.1,45.02,18.05,4.76,23.94,7,6,6,6,29.19,113.8,,,,,,,2026-08-11,4.68,4,0,20,0,15,5,1,5,50,C,32
GS,GS,"Goldman Sachs Group, Inc. (The)",323.49,1034.4100341796875,1053.7289916992188,1042.9061655680339,962.1346669514974,926.3174508666992,11.669064769518545,1152.0699462890625,-10.212913937072123,37.245585095443694,-9.26,6.75,daily_close,일봉 종가,2026-08-12 12:38 KST,1036.8,0.23104627191747576,24.2,14.31,74.65,18.620369,2.8635786,14.55,678.596,14.5,38.6,49.8,22.87 -> 40.54 -> 51.32,58283000000.0,,17176000000.0,,29.47,-45154000000.0,-47218000000.0,164259000000.0,386150000000.0,-221891000000.0,1.74,28.31,18.0,,yfinance,,,,,,Financial Services,Capital Markets,,,,,,,,,,,,2026-08-04,0.77,49.8,20.68,3.39,16.1,17,16,16,16,-9.96,-15.53,,,,,,,2026-08-11,4.68,4,3,12,16,15,8,5,5,68,B,33
TXN,TXN,Texas Instruments Incorporated,293.83,281.239990234375,282.46949768066406,296.1604990641276,261.26308314005536,230.16305030822753,22.191633217298236,332.2799987792969,-15.360541932234408,41.40904003079029,-7.96,-8.74,daily_close,일봉 종가,2026-08-12 12:38 KST,281.3394,0.035346952452305055,51.8,25.9,92.02,42.38222,14.504892,35.18,78.036,22.8,14.96,-12.2,7.07 -> 5.2 -> 5.45,17682000000.0,6140000000.0,5001000000.0,34.72,28.28,7153000000.0,2603000000.0,3225000000.0,14048000000.0,-10823000000.0,2.02,85.41,5.68,,yfinance,5.45,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,46.51,3.83,31.0,3.33,324.45,405.0,225.0,15.36,6.68,Finnhub,yfinance,2026-08-08,0.82,-12.2,34.97,9.68,35.92,23,21,22,22,21.2,49.84,,,,,,,2026-08-11,4.68,0,0,20,16,0,10,5,5,56,B,34
PM,PM,Philip Morris International Inc,278.05,186.22000122070312,190.65300064086915,184.429833984375,176.9890837351481,171.0482499694824,8.869866399643131,200.1699981689453,-6.9690748243242036,38.01186561810732,5.84,-2.94,daily_close,일봉 종가,2026-08-12 12:38 KST,,,-7.5,158.14,84.17,25.916323,-34.307243,,,10.4,11.42,20.26,0.63 -> 0.57 -> 0.91,40648000000.0,14933000000.0,11348000000.0,36.74,27.92,12233000000.0,10664000000.0,4872000000.0,48835000000.0,-43963000000.0,3.16,80.73,5.88,,yfinance,3.82,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Tobacco,74.07,4.25,15.0,0.99,203.8,225.0,175.0,9.44,2.23,Finnhub,yfinance,2026-08-11,,20.26,25.77,8.34,29.15,9,7,7,7,0.57,,,,,,,,2026-08-11,4.68,0,0,0,0,12,0,5,0,17,D,35
WFC,WFC,Wells Fargo & Company,251.55,87.44999694824219,87.06149940490722,83.48866666158041,81.9235834757487,84.92540008544921,2.9727229547965712,96.38999938964844,-9.274823631097915,54.19723295541591,2.53,18.51,daily_close,일봉 종가,2026-08-12 12:38 KST,,,25.0,12.27,79.47,12.684592,1.6405985,12.57,,9.5,29.45,13.84,4.83 -> 5.37 -> 6.26,83699000000.0,,21338000000.0,,25.49,-19001000000.0,-19001000000.0,174210000000.0,193035000000.0,-18825000000.0,2.06,26.16,1.8,,yfinance,15.62,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,72.41,4.12,23.0,0.0,99.93,115.0,90.0,14.27,4.4,Finnhub,yfinance,2026-08-12,0.51,13.84,20.68,3.39,16.1,17,16,16,16,-38.66,-51.6,,,,,,,2026-08-11,4.68,8,6,12,20,8,8,5,0,67,B,36
RTX,RTX,RTX Corporation,249.94,223.86000061035156,211.08499908447266,193.24850006103514,193.3222499847412,189.89209983825683,17.88800102849321,224.1199951171875,-0.11600683227750026,87.79344027735237,15.76,27.42,daily_close,일봉 종가,2026-08-12 12:38 KST,223.6,-0.11614429091516111,28.7,32.9,81.54,39.48148,4.5453806,12.27,57.02,14.5,42.25,49.14,2.23 -> 3.55 -> 4.96,88603000000.0,9300000000.0,6732000000.0,10.5,7.6,10567000000.0,7448000000.0,7435000000.0,39506000000.0,-32071000000.0,1.3,48.77,2.92,,yfinance,7.32,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,66.67,4.13,22.0,0.0,232.27,265.0,183.98,3.76,13.19,Finnhub,yfinance,2026-08-12,1.38,49.14,35.49,9.06,34.77,9,8,8,8,11.25,-49.83,,,,,,,2026-08-11,4.68,0,0,12,10,15,8,1,0,46,C,37
QCOM,QCOM,QUALCOMM Incorporated,238.32,162.67999267578125,164.52900009155275,194.1846669514974,170.4790003458659,168.84699974060058,-3.6524232437021062,251.02000427246094,-35.1924189678501,40.866119962328746,-8.66,-18.69,daily_close,일봉 종가,2026-08-12 12:38 KST,162.809,0.07930128474732423,173.0,19.11,84.55,19.137634,6.909698,36.08,55.979,-3.5,20.88,-11.66,6.42 -> 8.97 -> 5.01,44284000000.0,12394000000.0,5541000000.0,27.99,12.51,14012000000.0,12820000000.0,5520000000.0,14811000000.0,-9291000000.0,2.26,38.28,3.68,,yfinance,6.31,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,39.58,3.44,30.0,2.85,221.9,314.0,100.0,36.4,1.08,Finnhub,yfinance,2026-08-05,0.11,-11.66,40.45,9.83,35.48,23,21,22,22,-52.69,-29.71,,,,,,,2026-08-11,4.68,4,0,20,20,0,10,5,5,64,B,38
LIN,LIN,Linde plc,236.79,490.5299987792969,501.4040008544922,511.1180002848307,504.3754160563151,475.400350189209,3.1825068248406376,546.6400146484375,-10.264527726757592,36.79381436135729,-6.13,-4.13,daily_close,일봉 종가,2026-08-12 12:38 KST,490.53,2.488539132678789e-07,13.4,32.12,89.33,35.334435,6.3999376,18.23,65.642,8.2,7.67,7.72,12.59 -> 13.62 -> 14.61,33986000000.0,9254000000.0,6898000000.0,27.23,20.3,10350000000.0,5089000000.0,5056000000.0,28069000000.0,-23013000000.0,1.3,40.45,6.4,,yfinance,,,,,,Basic Materials,Specialty Chemicals,79.31,,,-0.69,,,,,0.07,Finnhub,,2026-08-08,2.64,7.72,,,,2,1,1,1,,,,,,,,,2026-08-11,4.68,0,0,16,0,4,5,5,5,35,D,39
IBM,IBM,International Business Machines,234.13,238.4199981689453,222.57549896240235,255.4848320007324,248.04608243306478,268.8678498077393,-11.32446726544898,329.2300109863281,-27.582544053419806,81.89098682982791,9.84,9.18,daily_close,일봉 종가,2026-08-12 12:38 KST,,,14.2,36.69,65.57,24.62356,7.9240656,35.77,211.169,9.5,24.0,17.14,8.14 -> 6.43 -> 11.17,67536000000.0,12492000000.0,10593000000.0,18.5,15.68,13193000000.0,11455000000.0,13587000000.0,64607000000.0,-51020000000.0,2.84,59.47,6.76,,yfinance,,,,,,Technology,Information Technology Services,,,,,,,,,,,,2026-08-05,1.73,17.14,40.45,9.83,35.63,23,21,22,22,-39.13,-19.39,,,,,,,2026-08-11,4.68,4,0,20,5,12,5,1,5,52,C,40
AXP,AXP,American Express Company,230.63,340.80999755859375,343.73600006103516,333.598166402181,323.3854156494141,339.51294982910156,0.3820318871916605,384.8900146484375,-11.45262683161757,44.357480167970955,-4.01,8.97,daily_close,일봉 종가,2026-08-12 12:38 KST,,,11.0,18.82,65.89,20.126415,6.6460567,34.38,172.38,12.8,,17.13,11.21 -> 14.01 -> 15.38,72230000000.0,,10833000000.0,,15.0,18428000000.0,16003000000.0,47708000000.0,57759000000.0,-10051000000.0,1.11,21.48,3.8,,yfinance,16.67,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,50.0,3.77,25.0,4.29,374.54,450.0,315.0,9.9,2.13,Finnhub,yfinance,2026-08-05,1.83,17.13,20.43,3.1,15.31,17,16,16,16,-1.49,114.39,,,,,,,2026-08-11,4.68,4,0,20,5,12,5,5,5,56,B,41
MCD,MCD,McDonald's Corporation,197.95,274.1499938964844,269.46350250244143,274.8336664835612,291.8380836486816,299.29070022583005,-8.400096063919039,341.05999755859375,-19.61825020262434,64.22805265513045,1.94,-0.3,daily_close,일봉 종가,2026-08-12 12:38 KST,,,6.9,25.8,77.12,22.323793,-150.83978,,,9.4,4.58,1.67,11.56 -> 11.39 -> 11.95,26885000000.0,12394000000.0,8563000000.0,46.1,31.85,10551000000.0,7186000000.0,774000000.0,54814000000.0,-54040000000.0,2.71,59.85,7.44,,yfinance,8.2,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Restaurants,58.54,3.88,31.0,-1.46,323.9,407.0,250.0,18.15,-0.04,Finnhub,yfinance,2026-08-08,3.24,1.67,24.64,15.13,30.56,8,7,5,5,-9.4,,,,,,,,2026-08-11,4.68,4,0,0,0,0,5,3,5,17,D,42
TMUS,TMUS,"T-Mobile US, Inc.",196.6,178.5800018310547,181.48150100708008,183.16416702270507,193.65133349100748,197.28355003356933,-9.480541180109586,272.8299865722656,-34.54531736974101,40.75680066517155,-4.57,-5.11,daily_close,일봉 종가,2026-08-12 12:38 KST,178.8,0.12319306007928746,-12.0,32.59,46.26,20.29118,3.710455,18.02,218.569,10.6,3.04,18.43,6.93 -> 9.66 -> 9.72,88309000000.0,18557000000.0,10992000000.0,21.01,12.45,27950000000.0,15427000000.0,5598000000.0,122269000000.0,-116671000000.0,2.28,40.38,4.08,,yfinance,,3.0,False,3.0,yfinance dividend history,Communication Services,Telecom Services,83.78,4.39,26.0,0.0,252.73,300.0,170.0,41.52,2.79,Finnhub,yfinance,2026-08-12,,18.43,18.05,6.28,39.26,7,6,6,6,12.42,-40.92,,,,,,,2026-08-11,4.68,4,0,16,0,12,0,5,5,42,C,43
PEP,PEP,펩시코,194.13,138.41000366210938,138.3334991455078,141.58466593424478,149.44741617838542,149.25974983215332,-7.2690368181943095,179.3000030517578,-22.805353426483148,58.11766116095553,2.19,-6.9,daily_close,일봉 종가,2026-08-12 12:38 KST,138.2958,-0.08251113292949426,137.0,23.3,83.22,17.80343,8.342091,51.51,238.949,6.4,4.42,-4.36,6.56 -> 6.95 -> 6.0,93925000000.0,13491000000.0,8240000000.0,14.36,8.77,12087000000.0,7672000000.0,9159000000.0,49901000000.0,-40742000000.0,4.28,75.33,5.92,,yfinance,7.52,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,43.33,3.33,22.0,-1.5,155.91,183.0,124.0,12.64,0.48,Finnhub,yfinance,2026-08-08,0.13,-4.36,25.92,8.4,26.64,9,7,6,6,-31.31,-0.69,,,,,,,2026-08-11,4.68,8,0,20,20,0,10,3,5,66,B,44
AMGN,AMGN,Amgen Inc.,182.21,414.29998779296875,384.7005020141602,359.87383524576825,356.97641779581704,347.51790100097656,19.216876770847126,417.20001220703125,-0.6951160904145401,77.26912098387251,16.62,23.22,daily_close,일봉 종가,2026-08-12 12:38 KST,414.0,-0.07240835187247409,64.9,24.27,85.46,25.732918,19.162811,91.47,490.281,9.5,25.1,6.74,12.49 -> 7.56 -> 14.23,36751000000.0,9080000000.0,7711000000.0,24.71,20.98,9958000000.0,8100000000.0,9129000000.0,54604000000.0,-45475000000.0,2.43,60.87,10.08,,yfinance,7.05,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,48.84,3.53,29.0,0.0,381.59,452.0,230.0,-7.9,8.95,Finnhub,yfinance,2026-08-12,0.4,6.74,27.93,3.93,14.6,16,15,14,14,-7.87,387.6,,,,,,,2026-08-11,4.68,0,0,20,20,4,10,1,0,55,B,45
NEE,NEE,"NextEra Energy, Inc.",180.93,85.73999786376953,87.6465000152588,87.33966700236003,90.20941683451335,87.73520023345947,-2.2741184432027164,97.87999725341797,-12.402942102886612,29.40508571402762,-4.24,-10.39,daily_close,일봉 종가,2026-08-12 12:38 KST,,,53.1,24.05,86.84,19.315067,3.088944,11.68,161.676,12.4,12.53,-4.26,3.6 -> 3.37 -> 3.3,27412000000.0,8020000000.0,6835000000.0,29.26,24.93,12485000000.0,3211000000.0,2812000000.0,95619000000.0,-92807000000.0,2.9,53.47,2.49,,yfinance,10.09,10.0,False,10.0,yfinance dividend history,Utilities,Utilities - Regulated Electric,65.52,4.05,19.0,0.0,99.0,116.0,55.0,15.47,6.77,Finnhub,yfinance,2026-08-12,0.36,-4.26,,,,3,2,2,2,,,,,,,,,2026-08-11,4.68,4,0,12,20,0,10,3,5,54,C,46
DIS,DIS,Walt Disney Company (The),180.41,103.52999877929688,98.56900100708008,99.68116734822591,100.69766724904379,104.35025024414062,-0.7860560592089313,124.01000213623047,-16.51479961627241,66.90202417273889,7.99,-1.79,daily_close,일봉 종가,2026-08-12 12:38 KST,103.4,-0.12556629076563408,-29.8,41.28,77.83,15.832799,1.5808145,11.01,41.069,6.5,16.1,130.44,1.29 -> 2.72 -> 6.85,94425000000.0,13832000000.0,12404000000.0,14.65,13.14,18101000000.0,10077000000.0,5695000000.0,44877000000.0,-39182000000.0,1.45,20.0,1.5,,yfinance,,3.0,False,7.0,yfinance dividend history,Communication Services,Entertainment,88.89,4.55,30.0,0.0,127.48,163.0,88.0,23.13,5.18,Finnhub,yfinance,2026-08-04,,130.44,19.56,6.28,39.26,7,6,6,6,-19.06,-74.83,,,,,,,2026-08-11,4.68,8,6,12,0,15,0,1,5,47,C,47
TMO,TMO,Thermo Fisher Scientific Inc,172.66,605.0,564.3240051269531,511.0676696777344,500.82716674804686,532.2053504943848,13.67792515388912,639.4500122070312,-5.387444139398586,80.64138360741985,13.28,34.98,daily_close,일봉 종가,2026-08-12 12:38 KST,605.94,0.1553719008264553,9.4,32.43,93.33,31.050322,4.1504116,13.51,80.575,10.5,5.09,7.16,15.45 -> 16.53 -> 17.74,44557000000.0,8110000000.0,6704000000.0,18.2,15.05,7818000000.0,6293000000.0,9852000000.0,39385000000.0,-29533000000.0,0.31,9.69,1.88,,yfinance,12.75,10.0,False,10.0,yfinance dividend history,Healthcare,Diagnostics & Research,80.56,4.46,26.0,0.0,631.42,750.0,520.0,4.37,3.16,Finnhub,yfinance,2026-08-12,3.3,7.16,25.73,4.76,15.46,16,15,14,14,20.68,-12.81,,,,,,,2026-08-11,4.68,0,0,12,0,4,5,1,0,22,D,48
ABT,ABT,Abbott Laboratories,153.99,109.72000122070312,103.8979995727539,94.64666646321615,98.01608333587646,107.59169986724854,1.9781278259201986,140.22000122070312,-21.75153311544598,76.06836448939121,23.34,29.23,daily_close,일봉 종가,2026-08-12 12:38 KST,,,-47.5,26.29,83.44,35.62338,3.714663,10.58,63.212,13.0,17.99,6.82,3.26 -> 7.64 -> 3.72,44328000000.0,8053000000.0,6524000000.0,18.17,14.72,9566000000.0,7395000000.0,8522000000.0,13860000000.0,-5338000000.0,2.3,78.96,2.52,,yfinance,7.87,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,72.73,4.33,24.0,1.3,118.42,135.0,103.0,7.93,-0.22,Finnhub,yfinance,2026-08-12,,6.82,25.73,4.98,15.46,16,15,14,14,38.45,-25.41,,,,,,,2026-08-11,4.68,0,0,12,0,4,0,1,5,22,D,49
UNP,UNP,Union Pacific Corporation,152.51,292.8699951171875,295.3695007324219,279.02333475748696,266.8523349761963,253.07715095520018,15.723602076203026,307.32000732421875,-4.701943206641496,50.33658763930579,1.59,8.74,daily_close,일봉 종가,2026-08-12 12:38 KST,292.56,-0.1058473460428945,6.6,19.51,91.32,23.694984,8.954079,39.7,150.772,11.5,1.37,7.07,10.45 -> 11.09 -> 11.98,24510000000.0,9846000000.0,7138000000.0,40.17,29.12,9290000000.0,5499000000.0,1266000000.0,32822000000.0,-31556000000.0,1.94,44.7,5.68,,yfinance,2.31,10.0,False,10.0,yfinance dividend history,Industrials,Railroads,67.74,4.2,24.0,2.22,329.25,375.0,245.0,12.42,1.49,Finnhub,yfinance,2026-08-12,3.59,7.07,36.06,8.73,27.34,9,8,8,8,-34.29,2.57,,,,,,,2026-08-11,4.68,4,0,20,0,4,5,5,0,38,D,50
