yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cagr,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
319660.KQ,319660,피에스케이,33282,우량기업부,"드라이스트립, 드라이클리닝",KOSDAQ,주권,KRX,114400.0,168760.0,143285.0,108087.5,79422.5,44.0397872139507,211500.0,-45.910165484633566,38.38319541692847,-41.66,22.62,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,-0.73,10.42,22.01,22.0,5.87,15.54,19.84,14.85,5.48,22.31,1813 -> 2732 -> 2712,4572.0,885.0,785.0,19.36,17.17,617.31,431.97,1194.22,1069.62,124.6,0.59,25.1,680.0,196.97,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,182857.0,,,59.84,,,Naver/FnGuide,,KRW,2026-07-29,2025.0,CFS,11011,OpenDART,,2025.0,11011,30.0,6.15,7.42,20,15,19,19,-26.67,-4.55,22.31,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-29,4.25,4,0,16,0,12,0,5,3,40,C,11
087010.KQ,087010,펩트론,31548,기술성장기업부,약효지속성 의약품 및 펩타이드 소재,KOSDAQ,주권,KRX,130600.0,137790.0,208923.33333333334,244845.0,256559.5,-49.09562888920504,386000.0,-66.16580310880829,41.49152542372487,-29.14,-51.63,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,,,5.17,,24.44,-9.41,26.03,75.0,,,-,56.0,-213.0,-138.0,-380.36,-246.43,-205.86,-235.83,43.78,369.71,-325.93,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-28,2025.0,OFS,11011.0,OpenDART,,,,,9.81,-23.48,8,2,7,7,,149.13,,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-29,4.25,0,0,0,0,0,0,5,1,6,D,12
141080.KQ,141080,리가켐바이오,30689,기술성장기업부,ADC 신약연구개발,KOSDAQ,주권,KRX,82300.0,111765.0,140520.0,165416.66666666666,165832.0,-50.37146027304742,213500.0,-61.4519906323185,24.764468371462357,-45.1,-57.69,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,,483.55,11.47,-57.0,7.13,-13.22,29.7,12.47,,,-,1416.0,-1065.0,-916.0,-75.21,-64.69,-1245.33,-1305.74,986.5,1606.95,-620.45,,,,,,,,,,,,4.0,,,224000.0,,,172.17,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,,,,21.34,-31.49,8,2,7,7,,-66.59,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-29,4.25,0,0,0,0,0,0,1,1,2,D,13
039030.KQ,039030,이오테크닉스,30675,우량기업부,레이저 마커 및 레이저 응용기기,KOSDAQ,주권,KRX,250000.0,344450.0,437650.0,429800.0,366732.5,-31.8304213561656,612000.0,-59.150326797385624,33.21678321678159,-47.48,-51.55,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,33.53,50.01,30.19,51.43,5.39,8.9,13.06,18.7,158.97,24.98,2973 -> 3478 -> 4644,3809.0,808.0,576.0,21.21,15.12,1002.88,962.08,2363.05,898.52,1464.53,,,,,,-25.46,0.0,True,3.0,OpenDART,,4.0,,,580000.0,,,132.0,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,1.53,,,28.0,6.15,7.42,20,15,19,19,83.68,-12.36,24.98,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-29,4.25,0,0,6,5,12,10,3,3,39,D,14
000250.KQ,000250,삼천당제약,29673,중견기업부,"하메론, 아토로우",KOSDAQ,주권,KRX,126600.0,182950.0,272316.6666666667,461733.3333333333,373237.0,-66.08053328046255,1184000.0,-89.30743243243244,37.21881390592834,-43.98,-71.42,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,,1036.5,5.03,290.14,9.93,1.94,54.36,9.91,226.92,,-,2318.0,85.0,120.0,3.67,5.18,97.93,-497.95,959.44,1976.38,-1016.94,0.04,22.1,50.0,11.63,OpenDART,-75.0,2.0,True,2.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-29,2025.0,CFS,11011,OpenDART,,2025.0,11011,20.08,3.56,9.66,7,5,6,6,1344.92,178.93,,의약품 제조업,의약품 제조업,2026-07-29,4.25,0,0,0,0,0,0,5,1,6,D,15
145020.KQ,145020,휴젤,28722,우량기업부,"보툴리눔톡신, 필러",KOSDAQ,주권,KRX,229000.0,241000.0,251891.66666666666,254470.83333333334,249805.0,-8.328496227057105,388000.0,-40.97938144329897,45.45454545453967,-13.26,-12.93,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,3.3,21.91,57.69,16.0,2.47,16.06,9.86,13.97,20.88,22.87,7517 -> 10985 -> 11348,4251.0,2009.0,1470.0,47.26,34.58,1500.59,1205.36,2096.98,966.76,1130.22,,,,,,,,,,,,4.0,,,378462.0,,,65.27,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,4.85,,,,14.06,-23.48,8,1,7,7,,-82.43,22.87,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-29,4.25,8,3,16,0,12,2,5,5,51,C,16
214370.KQ,214370,케어젠,26911,벤처기업부,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품",KOSDAQ,주권,KRX,49350.0,61660.0,76728.33333333333,94206.66666666667,84721.0,-41.749979343964306,150100.0,-67.12191872085278,35.53459119495291,-28.37,-53.44,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,-37.87,92.25,4.06,141.84,14.06,9.23,8.85,-11.86,-40.35,-29.05,743 -> 602 -> 374,728.0,204.0,201.0,28.02,27.61,185.89,136.68,88.59,187.99,-99.4,0.89,106.3,437.0,213.57,OpenDART,-45.5,4.0,True,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,9.81,-23.48,8,1,7,7,,43.32,-29.05,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-29,4.25,0,0,6,0,0,0,5,1,12,D,17
214150.KQ,214150,클래시스,26126,우량기업부,미용의료기기,KOSDAQ,주권,KRX,40050.0,45632.5,47218.333333333336,52778.75,53489.25,-25.125141967778575,75600.0,-47.023809523809526,27.190332326260986,-14.06,-30.35,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,32.76,30.47,70.93,15.0,5.0,26.21,27.73,38.66,39.38,32.57,1146 -> 1517 -> 2014,3368.0,1706.0,1320.0,50.65,39.19,1639.36,1446.82,375.21,1529.75,-1154.54,2.5,49.4,1000.0,651.53,OpenDART,105.04,5.0,False,5.0,OpenDART,,4.0,,,72563.0,,,81.18,,,Naver/FnGuide,,KRW,2026-07-29,2025.0,CFS,11011,OpenDART,0.46,2025.0,11011,,5.4,10.37,4,2,3,3,,-7.41,32.57,의료용 기기 제조업,의료용 기기 제조업,2026-07-29,4.25,8,0,20,20,15,10,3,3,79,A,18
319400.KQ,319400,현대무벡스,26117,우량기업부,"물류자동화, IT서비스",KOSDAQ,주권,KRX,23450.0,21611.0,30448.666666666668,30221.416666666668,24394.15,-3.8703951562157375,46350.0,-49.4066882416397,54.48487954891016,-11.51,-26.26,daily_close,NXT 미확인,2026-07-29 22:30 KST,,,-56.77,99.75,1.63,231.67,14.79,6.79,76.81,15.38,-26.02,65.83,36 -> 229 -> 99,3939.0,182.0,113.0,4.62,2.87,-14.32,-43.28,361.19,1231.33,-870.14,0.21,48.8,50.0,55.07,OpenDART,18.56,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,65.83,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-07-29,4.25,0,0,6,0,15,0,5,3,29,D,19
222800.KQ,222800,심텍,25700,중견기업부,반도체용 인쇄회로기판,KOSDAQ,주권,KRX,68600.0,107475.0,113123.33333333333,86845.83333333333,73236.75,-6.331179360089026,157300.0,-56.389065479974576,33.812949640283506,-53.87,-23.18,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,,,10.83,19.0,4.73,-32.1,181.13,14.55,,,-,14106.0,119.0,-1646.0,0.84,-11.67,-1678.98,-1945.96,250.74,10130.78,-9880.04,0.15,,100.0,37.33,OpenDART,-41.52,5.0,True,5.0,OpenDART,,4.0,,,171250.0,,,149.64,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11014.0,OpenDART,,2025.0,11011.0,14.58,2.83,16.87,7,5,6,6,30.32,67.14,,전자부품 제조업,전자부품 제조업,2026-07-29,4.25,4,0,0,0,0,0,3,3,10,D,20
108490.KQ,108490,로보티즈,25422,기술성장기업부,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼",KOSDAQ,주권,KRX,175000.0,207370.0,273923.3333333333,271561.6666666667,258593.5,-32.3262185631116,405000.0,-56.79012345679012,45.04716981131778,-32.69,-46.73,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,,691.83,7.57,451.0,7.56,2.49,1.79,29.67,,,-,389.0,33.0,53.0,8.48,13.62,70.75,46.35,310.38,56.29,254.09,,,,,,,,,,,,4.0,,,398000.0,,,127.43,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,,,,28.0,5.87,8.9,20,15,19,19,1510.71,28.79,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-29,4.25,0,0,0,0,0,0,5,3,8,D,21
440110.KQ,440110,파두,25201,기술성장기업부,SSD 컨트롤러,KOSDAQ,주권,KRX,50300.0,70780.0,90911.66666666667,73403.75,53287.0,-5.605494773584551,128300.0,-60.7950116913484,40.88607594935984,-42.51,-38.28,daily_close,NXT 미확인,2026-07-29 22:30 KST,,,,,28.05,,75.3,-131.08,518.5,112.41,,,-,924.0,-655.0,-762.0,-70.89,-82.47,-37.04,-78.42,408.04,1026.33,-618.29,,,,,,,,,,,,4.0,,,130000.0,,,158.45,,,Naver/FnGuide,,KRW,2026-07-29,2025.0,CFS,11011,OpenDART,,,,16.76,3.49,9.64,5,3,4,4,,2057.59,,반도체 제조업,반도체 제조업,2026-07-29,4.25,0,0,0,0,0,0,5,1,6,D,22
403870.KQ,403870,HPSP,24401,우량기업부,고압 수소 어닐링 장비,KOSDAQ,주권,KRX,29650.0,40800.0,50047.5,47718.75,41852.25,-29.155541219408754,83500.0,-64.49101796407186,38.022284122547845,-45.09,-44.48,daily_close,NXT 미확인,2026-07-29 22:30 KST,,,-16.35,35.96,33.27,30.0,11.79,24.79,19.95,-4.63,-4.26,-6.21,989 -> 1040 -> 870,1730.0,899.0,727.0,51.97,42.02,1002.05,977.76,939.41,614.76,324.65,1.69,55.66,500.0,404.37,OpenDART,49.38,4.0,True,4.0,OpenDART,,4.0,,,68000.0,,,129.34,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,OFS,11011.0,OpenDART,,2025.0,11011.0,28.0,5.87,7.42,20,15,19,19,7.14,100.85,-6.21,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-29,4.25,0,0,20,0,0,0,5,1,26,D,23
095340.KQ,095340,ISC,23507,우량기업부,반도체테스트소켓,KOSDAQ,주권,KRX,110900.0,144900.0,189496.66666666666,199675.0,158345.5,-29.963276506121105,271000.0,-59.07749077490775,37.22275795563625,-38.9,-54.55,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,2.68,60.46,31.34,26.0,4.18,10.6,15.85,26.19,34.15,91.78,720 -> 2579 -> 2648,2202.0,601.0,563.0,27.29,25.57,417.12,353.78,798.71,851.6,-52.89,0.77,31.0,850.0,173.95,OpenDART,12.31,5.0,True,5.0,OpenDART,,4.0,,,242600.0,,,118.76,,,Naver/FnGuide,,KRW,2026-07-29,2025.0,CFS,11011,OpenDART,9.7,2025.0,11011,,,,3,2,2,2,,,91.78,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,2026-07-29,4.25,0,0,12,0,15,2,5,3,37,D,24
257720.KQ,257720,실리콘투,22689,우량기업부,화장품 유통,KOSDAQ,주권,KRX,34400.0,36260.0,36809.166666666664,39495.0,41164.75,-16.433356208892317,61800.0,-44.336569579288025,46.216216216181245,8.69,-23.56,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,31.11,14.49,7.11,11.0,5.11,46.89,55.09,61.43,49.27,103.34,631 -> 1990 -> 2609,11163.0,2054.0,1686.0,18.4,15.1,-26.02,-80.12,1202.03,2495.92,-1293.89,0.89,11.9,306.0,200.28,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,55500.0,,,61.34,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11014.0,OpenDART,0.35,2025.0,11011.0,,,,1,0,0,0,,,103.34,상품 종합 도매업,상품 종합 도매업,2026-07-29,4.25,12,0,20,20,15,10,5,5,87,S,25
347850.KQ,347850,디앤디파마텍,22299,기술성장기업부,대사성질환 치료제 등,KOSDAQ,주권,KRX,48650.0,71972.5,79492.5,79815.41666666667,79957.395,-39.1550962859658,111200.0,-56.25,22.5674570727667,-44.4,-37.23,daily_close,NXT 미확인,2026-07-29 22:30 KST,,,,,5.78,,34.67,-31.49,23.5,-62.28,,,-,43.0,-340.0,-240.0,-790.7,-558.14,-211.39,-212.03,328.84,185.6,143.24,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,,,,14.49,-18.83,8,2,7,7,,139.27,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-29,4.25,0,0,0,0,0,0,1,3,4,D,26
084370.KQ,084370,유진테크,22182,우량기업부,실리콘질화막증착용LP-CVD,KOSDAQ,주권,KRX,96600.0,141370.0,146548.33333333334,135225.83333333334,114795.5,-15.850359987978624,206500.0,-53.22033898305085,36.7950481430501,-47.98,-31.0,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,-32.89,30.03,36.58,28.0,5.3,9.81,18.16,3.61,-15.52,31.84,1066 -> 2761 -> 1853,3503.0,517.0,445.0,14.76,12.7,664.77,452.3,549.25,892.21,-342.96,0.24,12.3,230.0,52.02,OpenDART,-5.2,5.0,True,5.0,OpenDART,,4.0,,,156667.0,,,62.18,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,30.0,6.15,7.42,20,15,19,19,-6.67,-13.82,31.84,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-29,4.25,0,0,6,0,15,0,5,3,29,D,27
095610.KQ,095610,테스,22128,우량기업부,반도체장비(화학증착장비),KOSDAQ,주권,KRX,113400.0,165290.0,146941.66666666666,109298.33333333333,83772.5,35.36661792354293,217500.0,-47.86206896551724,44.56852791877856,-45.48,30.95,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,33.69,92.12,8.68,27.0,6.15,15.76,24.43,46.23,50.13,504.31,79 -> 2158 -> 2885,3511.0,578.0,569.0,16.46,16.21,655.21,361.46,525.24,853.69,-328.45,0.75,26.4,850.0,150.74,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,196250.0,,,73.06,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11014.0,OpenDART,0.8,2025.0,11011.0,30.0,5.87,7.42,20,15,19,19,-10.0,4.77,504.31,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-29,4.25,0,0,16,16,15,10,5,3,65,B,28
263750.KQ,263750,펄어비스,20644,우량기업부,게임 개발 서비스(검은사막 및 붉은사막),KOSDAQ,주권,KRX,32550.0,35052.5,41026.666666666664,48750.0,44483.0,-26.825978463682752,72000.0,-54.79166666666667,37.4999999999625,-10.08,-45.66,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,296.2,96.6,8.3,6.0,2.25,-1.05,43.8,6.78,,,237 -> 939,3656.0,-148.0,-84.0,-4.05,-2.3,239.34,194.65,1338.75,3499.96,-2161.21,,,,,,,,,,,,3.89,,,69111.0,,,112.32,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,0.02,,,,4.6,-7.93,4,1,3,3,,-51.09,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-07-29,4.25,15,3,0,20,0,10,5,3,56,B,29
