yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
032830.KS,032830,삼성생명,595000,,"생명보험,부동산 임대",KOSPI,주권,KRX,297500.0,297975.0,339616.6666666667,310612.5,256915.5,15.796828139991554,497000.0,-40.140845070422536,49.15662650602078,3.48,-19.16,daily_close,NXT 미확인,2026-09-05 00:07 KST,,,9.3,9.99,23.21,19.0,0.68,4.96,440.89,9.92,3.23,10.22,9477 -> 10534 -> 11514,371383.0,25805.0,24515.0,6.95,6.6,52562.61,48930.1,45378.33,2858503.83,-2813125.5,,41.3,,9517.46,OpenDART,,0.0,False,0.0,OpenDART,,3.85,,,402538.0,,,35.31,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,2.04,2025.0,11011.0,4,3,3,3,10.22,8.0,1.0,10.97,137.5,-32.0,보험업,보험업,2026-09-04,4.25,4,10,0,0,8,5,5,5,37,D,11
012450.KS,012450,한화에어로스페이스,543993,,"항공기엔진,특수방산장비 제조/정비사업",KOSPI,주권,KRX,1055000.0,1115550.0,1047466.6666666666,1191258.3333333333,1154075.0,-8.584797348525877,1537000.0,-31.3597918022121,37.10073710073582,0.09,2.33,daily_close,NXT 미확인,2026-09-05 00:07 KST,,,-38.13,15.96,45.47,23.0,4.49,19.14,221.38,137.57,78.38,34.11,15886 -> 46183 -> 28573,267029.0,30893.0,22020.0,11.57,8.25,40498.05,20557.23,77133.55,371654.85,-294521.3,0.66,25.63,7000.0,3601.42,OpenDART,91.29,4.0,False,4.0,OpenDART,,4.0,,,1658889.0,,,57.24,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,2,1,1,1,34.11,,,,,,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",2026-09-04,4.25,4,0,16,0,15,0,5,5,45,C,12
055550.KS,055550,신한지주,517803,,금융지주회사,KOSPI,주권,KRX,110300.0,107320.0,104068.33333333333,100059.16666666667,93669.0,17.755073717024842,114500.0,-3.6681222707423577,55.12367491163351,2.7,12.32,daily_close,NXT 미확인,2026-09-05 00:07 KST,,,15.39,5.95,62.09,9.0,0.89,8.72,1201.94,-12.67,8.74,9.58,8398 -> 8740 -> 10085,646820.0,70234.0,50845.0,10.86,7.86,97308.81,90892.48,352951.23,7256411.61,-6903460.38,2.35,25.06,2590.0,12457.3,OpenDART,7.84,5.0,False,5.0,OpenDART,,4.0,,,137000.0,,,24.21,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,0.58,2025.0,11011.0,17,16,16,15,9.58,8.5,1.0,9.17,5.88,-11.0,기타 금융업,기타 금융업,2026-09-04,4.25,12,8,6,20,8,8,3,0,65,B,13
034020.KS,034020,두산에너빌리티,507324,,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",KOSPI,주권,KRX,79200.0,79725.0,80025.0,94199.16666666667,91031.0,-12.996671463567356,136400.0,-41.935483870967744,45.64102564100926,3.66,-13.06,daily_close,NXT 미확인,2026-09-05 00:07 KST,,,-24.14,284.35,23.91,165.0,6.46,1.11,129.1,5.08,-25.05,23.18,87 -> 174 -> 132,170579.0,7627.0,2052.0,4.47,1.2,7518.01,536.28,30809.97,155038.53,-124228.56,,,,,,,,,,,,4.0,,,129000.0,,,62.88,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,,,1,0,0,0,23.18,,,,,,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-09-04,4.25,0,0,0,0,12,0,5,5,22,D,14
000270.KS,000270,기아,493872,,"승용차,중대형버스,트럭,민수특수차량,군수차량 제조,판매,정비",KOSPI,주권,KRX,126500.0,132200.0,140140.0,149940.0,146357.0,-13.567509582732635,206000.0,-38.592233009708735,30.710659898466247,-5.31,-20.79,daily_close,NXT 미확인,2026-09-05 00:07 KST,,,-21.72,5.03,39.26,6.0,0.76,12.92,61.76,6.23,-28.33,-6.31,21770 -> 24413 -> 19111,1141409.0,90781.0,75542.0,7.95,6.62,90541.4,40610.71,139981.06,377885.91,-237904.85,5.38,34.9,6800.0,26424.99,OpenDART,24.78,5.0,False,5.0,OpenDART,,4.0,,,216000.0,,,70.75,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011,OpenDART,,2025.0,11011,2,1,1,1,-6.31,,,,,,자동차용 엔진 및 자동차 제조업,자동차용 엔진 및 자동차 제조업,2026-09-04,4.25,15,10,12,0,0,0,3,5,45,C,15
329180.KS,329180,HD현대중공업,458155,,"선박, 해양플랜트 및 엔진기계 등",KOSPI,주권,KRX,436500.0,472125.0,522016.6666666667,558187.5,561402.5,-22.24829778991009,745000.0,-41.40939597315436,24.91467576791571,-13.91,-31.9,daily_close,NXT 미확인,2026-09-05 00:07 KST,,,124.28,179.12,14.05,15.0,4.47,18.82,180.07,21.36,188.93,651.55,278 -> 7001 -> 15702,175806.0,20375.0,14155.0,11.59,8.05,35103.92,29689.02,18699.18,168214.24,-149515.06,1.3,40.0,5661.0,5670.22,OpenDART,170.86,2.0,False,2.0,OpenDART,,4.0,,,871059.0,,,99.56,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,0.12,2025.0,11011.0,3,2,2,2,651.55,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-09-04,4.25,8,0,16,20,15,10,1,5,75,A,16
006400.KS,006400,삼성SDI,441608,,"2차전지, 전자재료 제조 판매",KOSPI,주권,KRX,548000.0,515100.0,475875.0,510058.3333333333,439912.5,24.570227033785127,712000.0,-23.03370786516854,57.373271889397216,28.34,10.37,daily_close,NXT 미확인,2026-09-05 00:07 KST,,,-70.17,22.94,26.02,67.0,1.84,-3.15,79.27,-20.04,-574.1,,27788 -> 8288,132667.0,-17224.0,-5849.0,-12.98,-4.41,7923.86,-23367.18,18039.94,186852.25,-168812.31,,,,,,0.0,0.0,True,4.0,OpenDART,,3.95,,,699600.0,,,27.66,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,,,3,1,2,2,,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-09-04,4.25,0,3,0,0,0,0,3,5,11,D,17
068270.KS,068270,셀트리온,437552,,"램시마, 트룩시마, 허쥬마",KOSPI,주권,KRX,188100.0,194460.0,182218.33333333334,184793.3,188791.43,-0.3662401413030205,236861.0,-20.586335445683332,26.545454545441018,-3.54,12.43,daily_close,NXT 미확인,2026-09-05 00:07 KST,,,148.85,65.74,25.43,28.0,2.38,5.94,28.71,17.01,137.5,15.32,3187 -> 1703 -> 4238,41625.0,11685.0,10315.0,28.07,24.78,6460.51,3143.17,11192.06,49823.7,-38631.64,,15.92,,1639.6,OpenDART,-50.0,0.0,True,2.0,OpenDART,,4.0,,,274621.0,,,46.0,,,Naver/FnGuide,,KRW,2026-09-03,2025.0,CFS,11011.0,OpenDART,0.19,2025.0,11011.0,2,1,1,1,15.32,,,,,,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-04,4.25,0,3,6,20,12,10,3,5,59,B,18
034730.KS,034730,SK,415440,,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매",KOSPI,주권,KRX,573000.0,553750.0,610341.6666666666,530508.3333333334,437147.5,31.07703921445279,858000.0,-33.21678321678322,47.61904761904496,12.57,-1.04,daily_close,NXT 미확인,2026-09-05 00:07 KST,,,,11.73,30.11,4.0,0.81,6.35,149.17,-0.56,-24.1,,-,1227033.0,18185.0,35552.0,1.48,2.9,60987.98,-39820.79,252141.32,1278283.33,-1026142.01,1.4,27.6,8000.0,4407.19,OpenDART,16.96,5.0,True,5.0,OpenDART,,4.0,,,850800.0,,,48.48,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,17,16,16,15,,9.0,1.0,9.17,-55.56,-19.0,기타 금융업,기타 금융업,2026-09-04,4.25,15,8,6,0,0,0,5,5,39,D,19
012330.KS,012330,현대모비스,379042,,"자동차A/S용 부품,컨테이너,특수중기,산업기계제품 생산,판매,부품모듈화,부품수출사업,환경/플랜트사업,특수중기부문(컨테이너)",KOSPI,주권,KRX,422000.0,480200.0,501758.3333333333,498650.0,456585.0,-7.574712266062179,768000.0,-45.05208333333333,8.8815789473676,-16.93,-25.96,daily_close,NXT 미확인,2026-09-05 00:07 KST,,,-8.74,7.12,37.67,9.0,0.73,7.68,43.05,6.78,9.24,4.5,36340 -> 43480 -> 39682,611181.0,33575.0,36647.0,5.49,6.0,44725.15,29568.58,49223.78,211877.37,-162653.59,1.54,15.9,6500.0,5797.54,OpenDART,17.57,5.0,False,5.0,OpenDART,,4.0,,,735200.0,,,74.22,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,4.5,,,,,,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2026-09-04,4.25,12,10,6,0,4,0,1,3,36,D,20
086790.KS,086790,하나금융지주,368475,,기타 금융,KOSPI,주권,KRX,134300.0,131990.0,127413.33333333333,122544.16666666667,114407.0,17.387922067705645,139500.0,-3.7275985663082443,51.80055401660041,0.75,13.91,daily_close,NXT 미확인,2026-09-05 00:07 KST,,,9.62,4.94,68.15,9.0,0.82,9.17,1377.89,-15.53,10.21,10.23,11613 -> 12872 -> 14110,689436.0,53509.0,40366.0,7.76,5.85,-19624.71,-39700.46,365650.97,6289451.22,-5923800.25,3.06,28.0,4105.0,11177.79,OpenDART,7.01,5.0,False,5.0,OpenDART,,4.0,,,164737.0,,,22.66,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,0.94,2025.0,11011.0,17,16,16,15,10.23,8.5,1.0,8.91,5.88,-18.0,기타 금융업,기타 금융업,2026-09-04,4.25,12,8,6,16,8,5,5,0,60,B,21
066570.KS,066570,LG전자,328212,,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기",KOSPI,주권,KRX,201500.0,200750.0,194198.33333333334,180078.33333333334,148532.5,35.66054567182266,392500.0,-48.66242038216561,39.99999999999171,15.01,-10.04,daily_close,NXT 미확인,2026-09-05 00:07 KST,,,161.86,28.06,29.74,16.0,1.38,4.28,140.33,1.68,-27.53,16.18,3942 -> 2032 -> 5321,892009.0,24784.0,12204.0,2.78,1.37,42805.0,3731.2,87698.41,400681.42,-312983.01,0.67,25.4,1350.0,2439.48,OpenDART,24.47,5.0,True,5.0,OpenDART,,4.0,,,233235.0,,,15.75,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,0.1,2025.0,11011.0,2,1,1,1,16.18,,,,,,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2026-09-04,4.25,8,6,0,20,12,10,5,3,64,B,22
035420.KS,035420,NAVER,324683,,포털 서비스 및 온라인 광고,KOSPI,주권,KRX,213500.0,216750.0,211076.66666666666,213295.83333333334,227612.5,-6.20023065517052,290500.0,-26.506024096385545,38.93129770991534,-5.53,-5.95,daily_close,NXT 미확인,2026-09-05 00:07 KST,,,3.89,24.18,36.02,17.0,1.05,7.36,41.9,12.08,11.56,41.51,6180 -> 11913 -> 12376,120350.0,22081.0,18187.0,18.35,15.11,30958.07,17763.67,59840.19,121314.83,-61474.64,1.23,20.2,2630.0,3935.96,OpenDART,42.23,5.0,True,5.0,OpenDART,,4.0,,,325783.0,,,52.59,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,4.37,2025.0,11011.0,2,1,1,1,41.51,,,,,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2026-09-04,4.25,8,8,6,0,15,2,5,5,49,C,23
000810.KS,000810,삼성화재,296012,,"손해보험의 원수,재보험,운용자산의 투자활동",KOSPI,주권,KRX,663000.0,649450.0,646233.3333333334,577625.0,547432.5,21.110821882149857,730000.0,-9.178082191780822,58.39160839160554,2.31,7.63,daily_close,NXT 미확인,2026-09-05 00:07 KST,,,-0.74,9.42,57.93,14.0,1.19,10.97,352.98,9.36,0.36,6.39,35961 -> 41007 -> 40703,247785.0,26591.0,20203.0,10.73,8.15,34131.66,33305.3,20198.04,751580.1,-731382.06,2.94,41.1,19500.0,8289.49,OpenDART,12.22,5.0,False,5.0,OpenDART,,3.88,,,775000.0,,,16.89,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,4,3,3,3,6.39,8.0,0.68,6.51,75.0,75.0,보험업,보험업,2026-09-04,4.25,8,8,12,0,4,0,3,0,35,D,24
010120.KS,010120,LS ELECTRIC,292950,,"고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",KOSPI,주권,KRX,195300.0,202850.0,208631.66666666666,212343.33333333334,171408.0,13.938672640716888,318500.0,-38.681318681318686,43.60730593606608,-3.56,-17.25,daily_close,NXT 미확인,2026-09-05 00:07 KST,,,20.11,26.34,18.71,58.0,14.49,14.67,131.48,9.1,9.42,17.98,1373 -> 1591 -> 1911,49658.0,4264.0,2843.0,8.59,5.73,2999.48,903.82,7627.17,28153.81,-20526.64,,31.1,,892.15,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,297500.0,,,52.33,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,2.88,2025.0,11011.0,4,3,3,3,17.98,27.0,10.49,29.21,114.81,38.13,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-09-04,4.25,0,0,12,0,12,8,5,5,42,C,25
005490.KS,005490,POSCO홀딩스,267043,,"열연코일,냉연강판,후판,선재,스테인리스 제조",KOSPI,주권,KRX,337000.0,330350.0,326141.6666666667,363537.5,352662.5,-4.441215042710807,535000.0,-37.00934579439252,51.5306122448906,5.64,-7.16,daily_close,NXT 미확인,2026-09-05 00:07 KST,,,-38.15,27.33,32.33,14.0,0.43,1.18,68.64,-4.94,-15.94,-36.54,20079 -> 13073 -> 8085,690949.0,18271.0,5044.0,2.64,0.73,45719.1,-16728.84,70498.0,428147.47,-357649.47,2.97,115.0,10000.0,7562.08,OpenDART,-5.9,5.0,True,5.0,OpenDART,,4.0,,,510222.0,,,51.4,,,Naver/FnGuide,,KRW,2026-09-03,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,-36.54,,,,,,1차 철강 제조업,1차 철강 제조업,2026-09-04,4.25,8,10,0,0,0,0,5,5,28,D,26
042660.KS,042660,한화오션,265966,,선박 제조,KOSPI,주권,KRX,86800.0,88385.0,93935.0,109238.33333333333,116379.5,-25.41641783991167,149900.0,-42.09472981987992,35.8490566037578,-4.3,-21.23,daily_close,NXT 미확인,2026-09-05 00:07 KST,,,135.85,27.59,10.37,14.0,3.58,22.59,226.17,18.63,390.79,131.76,757 -> 1724 -> 4066,127835.0,11676.0,12459.0,9.13,9.75,13146.72,5980.49,7784.71,139659.07,-131874.36,,,,,,,,,,,,4.0,,,141050.0,,,62.5,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,0.1,,,3,2,2,2,131.76,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-09-04,4.25,8,0,20,20,15,10,5,5,83,A,27
267260.KS,267260,HD현대일렉트릭,257376,,"변압기, 고압차단기, 회전기, 배전반 등",KOSPI,주권,KRX,714000.0,756200.0,837683.3333333334,953350.0,921840.0,-22.54621192397813,1420000.0,-49.71830985915493,35.78274760383226,-6.18,-27.59,daily_close,NXT 미확인,2026-09-05 00:07 KST,,,46.07,25.65,34.41,27.0,11.27,41.5,134.63,22.79,48.77,68.14,7189 -> 13914 -> 20324,40795.0,9953.0,7318.0,24.4,17.94,9595.73,7176.58,9507.82,27368.8,-17860.98,,34.88,,2555.48,OpenDART,227.11,0.0,False,3.0,OpenDART,,4.0,,,1181000.0,,,65.41,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,0.59,2025.0,11011.0,4,3,3,3,68.14,35.0,10.49,24.41,-22.86,7.44,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-09-04,4.25,0,0,20,20,15,10,5,3,73,A,28
