yf_symbol,symbol,name,market_cap,price,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
HD,HD,홈디포,333.32,341.44000244140625,352.5096989440918,-3.1402530301559706,431.3699951171875,-20.84753081895521,48.77629916769608,3.52,-2.28,daily_close,일봉 종가,2026-07-16 13:42 KST,339.95,-0.43638777845368526,-4.3,23.05,76.11,25.066097,25.343489,128.38,459.356,4.8,-2.95,-2.96,15.11 -> 14.91 -> 14.23,164683000000.0,20890000000.0,14156000000.0,12.68,8.6,16325000000.0,12646000000.0,1389000000.0,65350000000.0,-63961000000.0,2.73,65.55,9.32,,yfinance,,,,,,Consumer Cyclical,Home Improvement Retail,63.04,,,0.0,,,,,-1.8,Finnhub,,,,,,,,,,-2.96,26.29,10.96,20.16,7,6,4,4,-4.66,131.24,2026-07-15,4.55,0,0,20,0,0,0,5,5,30,D,31
NFLX,NFLX,넷플릭스,325.83,73.68000030517578,94.23018493652344,-21.80849442797013,133.91299438476562,-44.979200380304654,55.10545031805989,-9.78,-24.28,daily_close,일봉 종가,2026-07-16 13:42 KST,,,86.4,37.65,85.06,23.93226,10.040602,48.49,53.788,16.2,27.92,45.02,1.2 -> 1.98 -> 2.53,45183036000.0,13326603000.0,10981201000.0,29.49,24.3,10149273000.0,9461053000.0,9033681000.0,14462836000.0,-5429155000.0,,0.0,0.0,,yfinance,,,,,,Communication Services,Entertainment,77.59,,,-0.38,,,,,-7.11,Finnhub,,,,,,,,,0.28,45.02,22.27,6.38,32.93,6,5,5,5,7.46,57.38,2026-07-15,4.55,4,0,20,20,15,10,3,5,77,A,32
GS,GS,"Goldman Sachs Group, Inc. (The)",323.49,1152.0699462890625,900.5366018676758,27.931495943609274,1152.0699462890625,0.0,63.47628129522537,7.05,24.42,daily_close,일봉 종가,2026-07-16 13:42 KST,,,24.2,14.31,74.65,18.620369,2.8635786,14.55,678.596,14.5,38.6,49.8,22.87 -> 40.54 -> 51.32,58283000000.0,,17176000000.0,,29.47,-45154000000.0,-47218000000.0,164259000000.0,386150000000.0,-221891000000.0,1.56,28.31,18.0,,yfinance,,,,,,Financial Services,Capital Markets,,,,,,,,,,,,,,2026-07-15,,,,,0.77,49.8,18.83,3.0,15.92,16,15,15,15,-1.11,-4.55,2026-07-15,4.55,4,3,12,16,15,8,3,0,61,B,33
TXN,TXN,Texas Instruments Incorporated,293.83,301.19000244140625,220.38795066833495,36.663552398411966,332.2799987792969,-9.356565683190837,49.175265240024565,-3.88,31.05,daily_close,일봉 종가,2026-07-16 13:42 KST,,,31.3,26.03,92.64,48.790596,15.481097,32.35,83.741,18.6,14.96,-12.2,7.07 -> 5.2 -> 5.45,17682000000.0,6140000000.0,5001000000.0,34.72,28.28,7153000000.0,2603000000.0,3225000000.0,14048000000.0,-10823000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14,,,,,1.56,-12.2,22.22,3.22,18.3,12,9,8,8,119.58,380.78,2026-07-15,4.55,0,0,20,5,0,10,5,0,40,C,34
PM,PM,Philip Morris International Inc,278.05,180.8800048828125,167.8875,7.738816101742245,191.86000061035156,-5.722920719591955,52.83478311889334,-0.51,14.63,daily_close,일봉 종가,2026-07-16 13:42 KST,180.6,-0.1548014569072539,-9.3,19.77,84.09,24.991562,-29.843803,,,9.1,11.42,20.26,5.02 -> 4.53 -> 7.26,40648000000.0,14933000000.0,11348000000.0,36.74,27.92,12233000000.0,10664000000.0,4872000000.0,48835000000.0,-43963000000.0,3.25,81.09,5.88,,yfinance,,,,,,Consumer Defensive,Tobacco,73.08,,,2.71,,,,,1.09,Finnhub,,,,,,,,,,20.26,25.56,9.03,29.15,9,7,7,7,-2.22,,2026-07-15,4.55,4,0,0,0,12,0,5,0,21,D,35
WFC,WFC,Wells Fargo & Company,251.55,87.51000213623047,84.48915016174317,3.57543183793929,96.38999938964844,-9.212571127344164,59.54789110915357,5.26,7.49,daily_close,일봉 종가,2026-07-16 13:42 KST,,,15.1,12.27,78.74,12.772798,1.5535587,12.03,,5.7,29.45,13.84,4.83 -> 5.37 -> 6.26,83699000000.0,,21338000000.0,,25.49,-19001000000.0,-19001000000.0,174210000000.0,193035000000.0,-18825000000.0,2.06,27.05,1.8,,yfinance,,,,,,Financial Services,Banks - Diversified,72.41,,,-0.92,,,,,2.67,Finnhub,,,,,,,,,0.85,13.84,18.83,3.0,15.92,16,15,15,15,-32.17,-48.21,2026-07-15,4.55,8,6,12,16,8,8,3,0,61,B,36
RTX,RTX,RTX Corporation,249.94,195.88999938964844,185.37915000915527,5.669919934347565,212.16000366210938,-7.668742454573529,67.42839487916194,6.67,-0.27,daily_close,일봉 종가,2026-07-16 13:42 KST,,,32.5,32.9,81.57,35.080524,3.8062053,11.57,57.229,8.7,42.25,49.14,2.23 -> 3.55 -> 4.96,88603000000.0,9300000000.0,6732000000.0,10.5,7.6,10567000000.0,7448000000.0,7435000000.0,39506000000.0,-32071000000.0,1.49,51.03,2.92,,yfinance,,,,,,Industrials,Aerospace & Defense,,,,,,,,,,,,,,,,,,,1.08,49.14,30.58,12.17,43.06,7,6,6,6,14.72,-68.72,2026-07-15,4.55,0,0,12,10,15,10,1,0,48,C,37
QCOM,QCOM,QUALCOMM Incorporated,238.32,177.97999572753906,169.0121997833252,5.306005102419019,251.02000427246094,-29.09728599384579,36.34573873613709,-19.4,30.68,daily_close,일봉 종가,2026-07-16 13:42 KST,,,173.0,19.11,84.55,19.137634,6.909698,36.08,55.979,-3.5,20.88,-11.66,6.42 -> 8.97 -> 5.01,44284000000.0,12394000000.0,5541000000.0,27.99,12.51,14012000000.0,12820000000.0,5520000000.0,14811000000.0,-9291000000.0,2.07,38.28,3.68,,yfinance,6.31,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,39.58,3.44,30.0,2.85,221.9,314.0,100.0,24.68,1.08,Finnhub,yfinance,,,2026-07-16,,,,,0.11,-11.66,35.07,9.74,33.3,19,17,18,18,-45.43,-29.06,2026-07-15,4.55,4,0,20,20,0,10,5,5,64,B,38
LIN,LIN,Linde plc,236.79,514.1500244140625,471.6389503479004,9.013478219897696,546.6400146484375,-5.943580668032581,49.162271871495726,-1.41,4.45,daily_close,일봉 종가,2026-07-16 13:42 KST,,,13.4,32.12,89.33,35.334435,6.3999376,18.23,65.642,8.2,7.67,7.72,12.59 -> 13.62 -> 14.61,33986000000.0,9254000000.0,6898000000.0,27.23,20.3,10350000000.0,5089000000.0,5056000000.0,28069000000.0,-23013000000.0,1.24,40.45,6.4,,yfinance,,,,,,Basic Materials,Specialty Chemicals,79.31,,,-0.69,,,,,0.07,Finnhub,,,,2026-07-14,,,,,2.64,7.72,,,,2,1,1,1,,,2026-07-15,4.55,0,0,16,0,4,5,5,0,30,D,39
IBM,IBM,International Business Machines,234.13,211.1999969482422,274.622449798584,-23.094416678919607,329.2300109863281,-35.85032047488142,33.06505152107695,-21.4,-16.68,daily_close,일봉 종가,2026-07-16 13:42 KST,211.8,0.28409235815702394,14.2,36.69,65.57,24.62356,7.9240656,35.77,211.169,9.5,24.0,17.14,8.14 -> 6.43 -> 11.17,67536000000.0,12492000000.0,10593000000.0,18.5,15.68,13193000000.0,11455000000.0,13587000000.0,64607000000.0,-51020000000.0,3.2,59.47,6.76,,yfinance,,,,,,Technology,Information Technology Services,,,,,,,,,,,,,,2026-07-16,,,,,1.73,17.14,35.07,9.74,33.3,19,17,18,18,-29.79,-18.64,2026-07-15,4.55,4,0,20,5,12,5,3,5,54,C,40
AXP,AXP,American Express Company,230.63,358.44000244140625,338.6464498901367,5.844901831302516,384.8900146484375,-6.872096235385832,62.249308138730676,6.88,8.06,daily_close,일봉 종가,2026-07-16 13:42 KST,360.0,0.43521859947781943,17.6,18.82,65.28,22.166975,7.190948,34.42,177.847,11.6,,17.13,11.21 -> 14.01 -> 15.38,72230000000.0,,10833000000.0,,15.0,18428000000.0,16003000000.0,47708000000.0,57759000000.0,-10051000000.0,1.06,21.29,3.8,,yfinance,16.67,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,50.0,3.77,25.0,4.29,374.94,450.0,319.0,4.6,2.63,Finnhub,yfinance,,,2026-07-16,,,,,1.26,17.13,18.62,2.86,15.43,16,15,15,15,19.05,151.43,2026-07-15,4.55,4,0,20,10,12,8,3,0,57,B,41
MCD,MCD,McDonald's Corporation,197.95,264.95001220703125,302.36799987792966,-12.374982698567507,341.05999755859375,-22.315717438685223,41.64640725164557,-7.4,-14.91,daily_close,일봉 종가,2026-07-16 13:42 KST,,,6.9,25.8,77.2,22.220758,-149.03868,,,9.4,4.58,1.67,11.56 -> 11.39 -> 11.95,26885000000.0,12394000000.0,8563000000.0,46.1,31.85,10551000000.0,7186000000.0,774000000.0,54814000000.0,-54040000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14,,,,,3.22,1.67,32.27,3.97,24.41,12,9,9,9,-31.14,,2026-07-15,4.55,4,0,0,0,0,5,5,5,19,D,42
TMUS,TMUS,"T-Mobile US, Inc.",196.6,187.6199951171875,201.90439987182617,-7.074835795409491,272.8299865722656,-31.23190105516799,57.045599126486934,-0.66,-5.08,daily_close,일봉 종가,2026-07-16 13:42 KST,,,-12.0,32.59,44.03,17.824654,3.2594247,18.02,218.569,10.6,3.04,18.43,6.93 -> 9.66 -> 9.72,88309000000.0,18557000000.0,10992000000.0,21.01,12.45,27950000000.0,15427000000.0,5598000000.0,122269000000.0,-116671000000.0,2.17,40.38,4.08,,yfinance,,,,,,Communication Services,Telecom Services,83.78,,,0.0,,,,,2.79,Finnhub,,,,,,,,,,18.43,23.93,8.94,38.88,6,5,5,5,-25.51,-63.54,2026-07-15,4.55,8,0,16,0,12,0,3,5,44,C,43
PEP,PEP,펩시코,194.13,135.39999389648438,150.00549980163575,-9.736646939255829,179.3000030517578,-24.484109541593817,39.852280573764084,-7.42,-14.12,daily_close,일봉 종가,2026-07-16 13:42 KST,135.6,0.14771500186959197,27.8,23.3,80.81,22.19497,9.030772,43.88,244.837,8.5,4.42,-4.36,6.56 -> 6.95 -> 6.0,93925000000.0,13491000000.0,8240000000.0,14.36,8.77,12087000000.0,7672000000.0,9159000000.0,49901000000.0,-40742000000.0,4.37,89.32,5.92,,yfinance,,,,,,Consumer Defensive,Beverages - Non-Alcoholic,44.83,,,0.0,,,,,1.66,Finnhub,,,,2026-07-14,,,,,0.8,-4.36,25.56,8.44,26.64,9,7,6,6,-13.17,7.0,2026-07-15,4.55,4,0,20,16,0,8,5,5,58,B,44
AMGN,AMGN,Amgen Inc.,182.21,358.32000732421875,338.69655105590823,5.79381638435146,388.1600036621094,-7.687550509162231,56.946976105269556,2.22,0.85,daily_close,일봉 종가,2026-07-16 13:42 KST,,,4.4,24.27,85.25,25.055593,21.173948,101.32,623.754,5.8,25.1,6.74,12.49 -> 7.56 -> 14.23,36751000000.0,9080000000.0,7711000000.0,24.71,20.98,9958000000.0,8100000000.0,9129000000.0,54604000000.0,-45475000000.0,2.81,67.22,10.08,,yfinance,,,,,,Healthcare,Drug Manufacturers - General,,,,,,,,,,,,,,,,,,,5.69,6.74,23.47,3.59,15.2,15,14,13,13,6.76,489.8,2026-07-15,4.55,0,0,20,0,4,2,3,0,29,D,45
NEE,NEE,"NextEra Energy, Inc.",180.93,89.0999984741211,87.20000015258789,2.1788971539087965,97.87999725341797,-8.970166556671288,56.4459767532137,3.46,-3.13,daily_close,일봉 종가,2026-07-16 13:42 KST,,,160.0,24.14,86.97,22.502539,3.3480608,10.32,156.686,7.3,12.53,-4.52,3.6 -> 3.37 -> 3.28,27412000000.0,8020000000.0,6835000000.0,29.26,24.93,12485000000.0,3211000000.0,2812000000.0,95619000000.0,-92807000000.0,2.79,58.95,2.49,,yfinance,,,,,,Utilities,Utilities - Regulated Electric,,,,,,,,,,,,,,,,,,,0.14,-4.52,,,,3,2,2,2,,,2026-07-15,4.55,4,0,12,20,0,10,3,0,49,C,46
DIS,DIS,Walt Disney Company (The),180.41,97.1500015258789,105.63260009765625,-8.03028474536769,124.01000213623047,-21.659543704260777,37.96239059300127,-4.46,-8.6,daily_close,일봉 종가,2026-07-16 13:42 KST,97.06,-0.09264181622779417,-29.8,41.6,78.1,15.8064,1.5857906,11.01,41.069,6.5,16.1,130.44,1.29 -> 2.72 -> 6.85,94425000000.0,13832000000.0,12404000000.0,14.65,13.14,18101000000.0,10077000000.0,5695000000.0,44877000000.0,-39182000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-15,,,,,,130.44,32.27,6.17,24.62,12,9,8,8,-51.02,-74.3,2026-07-15,4.55,8,6,12,0,15,0,5,5,51,C,47
TMO,TMO,Thermo Fisher Scientific Inc,172.66,535.2899780273438,528.5099501037598,1.2828571954516352,639.4500122070312,-16.28900339217824,73.15418763477591,13.0,1.65,daily_close,일봉 종가,2026-07-16 13:42 KST,,,11.3,32.43,94.25,27.54725,3.587549,13.52,82.903,6.2,5.09,7.16,15.45 -> 16.53 -> 17.74,44557000000.0,8110000000.0,6704000000.0,18.2,15.05,7818000000.0,6293000000.0,9852000000.0,39385000000.0,-29533000000.0,0.35,9.68,1.88,,yfinance,,,,,,Healthcare,Diagnostics & Research,85.29,,,-2.95,,,,,2.43,Finnhub,,,,,,,,,2.44,7.16,23.01,5.51,16.27,15,14,13,13,19.72,-34.89,2026-07-15,4.55,0,0,12,0,4,5,1,5,27,D,48
ABT,ABT,Abbott Laboratories,153.99,89.2699966430664,110.16739997863769,-18.968772376967642,140.22000122070312,-36.33576104270785,46.83937554168668,0.68,-7.79,daily_close,일봉 종가,2026-07-16 13:42 KST,,,-19.7,26.48,82.62,25.969189,3.10181,12.33,64.773,7.8,17.99,6.82,3.26 -> 7.64 -> 3.72,44328000000.0,8053000000.0,6524000000.0,18.17,14.72,9566000000.0,7395000000.0,8522000000.0,13860000000.0,-5338000000.0,2.82,67.23,2.52,,yfinance,,,,,,Healthcare,Medical Devices,,,,,,,,,,,,,,,,,,,,6.82,23.01,5.51,16.27,15,14,13,13,12.86,-43.71,2026-07-15,4.55,0,0,12,0,4,0,5,5,26,D,49
UNP,UNP,Union Pacific Corporation,152.51,288.3599853515625,246.88465072631837,16.79947882674214,289.1300048828125,-0.26632294063084083,89.64260729820573,7.87,14.82,daily_close,일봉 종가,2026-07-16 13:42 KST,287.3596,-0.3469223895065921,6.2,19.51,90.86,22.368422,8.316009,40.69,162.246,3.2,1.37,7.07,10.45 -> 11.09 -> 11.98,24510000000.0,9846000000.0,7138000000.0,40.17,29.12,9290000000.0,5499000000.0,1266000000.0,32822000000.0,-31556000000.0,1.91,45.1,5.52,,yfinance,,,,,,Industrials,Railroads,65.52,,,-1.15,,,,,1.23,Finnhub,,,,,,,,,3.61,7.07,35.49,11.14,34.84,7,6,6,6,-36.97,-25.35,2026-07-15,4.55,4,0,20,0,4,5,1,0,34,D,50
HON,HON,Honeywell International Inc.,145.11,222.83999633789062,225.50025192260742,-1.1797129103118713,260.1363525390625,-14.337233468963701,36.46222719556545,-6.57,-9.02,daily_close,일봉 종가,2026-07-16 13:42 KST,,,-41.9,11.93,81.78,17.697527,5.1697206,24.26,257.387,2.4,-1.51,-2.87,16.94 -> 17.42 -> 15.98,37442000000.0,6567000000.0,4729000000.0,17.54,12.63,6408000000.0,5422000000.0,12487000000.0,35563000000.0,-23076000000.0,4.27,74.12,9.52,,yfinance,,,,,,Industrials,Conglomerates,60.61,,,-2.25,,,,,4.16,Finnhub,,,,,,,,,,-2.87,35.49,12.17,43.06,7,6,6,6,-50.13,-57.52,2026-07-15,4.55,8,0,20,0,0,0,5,5,38,D,51
PFE,PFE,"Pfizer, Inc.",143.68,24.81999969482422,25.874350032806397,-4.0748862740333776,31.389999389648438,-20.93023199290289,58.944930861894235,-4.54,-9.94,daily_close,일봉 종가,2026-07-16 13:42 KST,,,-10.1,27.66,69.36,18.229008,1.5104363,8.31,71.602,5.4,16.53,91.72,0.37 -> 1.41 -> 1.36,62579000000.0,17407000000.0,7771000000.0,27.82,12.42,11704000000.0,9075000000.0,1142000000.0,63961000000.0,-62819000000.0,6.93,131.3,1.72,,yfinance,,,,,,Healthcare,Drug Manufacturers - General,41.67,,,-2.77,,,,,21.68,Finnhub,,,,,,,,,,91.72,25.51,5.51,16.27,15,14,13,13,-28.54,-72.59,2026-07-15,4.55,4,6,6,0,15,0,3,5,39,D,52
COP,COP,ConocoPhillips,131.26,111.45999908447266,106.32105041503907,4.833425412345894,133.8000030517578,-16.696564617149807,60.12488787810339,-0.71,-3.95,daily_close,일봉 종가,2026-07-16 13:42 KST,,,-20.2,11.47,87.5,17.959322,2.0001132,11.28,36.143,-5.3,-11.27,-16.28,9.06 -> 7.81 -> 6.35,58944000000.0,11342000000.0,7988000000.0,19.24,13.55,19796000000.0,7243000000.0,6497000000.0,23444000000.0,-16947000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14,,,,,,-16.28,32.27,6.17,24.62,12,9,8,8,-44.35,-67.58,2026-07-15,4.55,8,3,12,0,0,0,3,5,31,D,53
LOW,LOW,"Lowe's Companies, Inc.",124.59,209.66000366210938,241.37360069274902,-13.138800987191942,287.3900146484375,-27.046872551022616,32.564346605054794,-4.78,-16.71,daily_close,일봉 종가,2026-07-16 13:42 KST,,,-0.7,19.46,81.1,18.759087,-13.430161,,,10.3,-2.99,-5.25,13.2 -> 12.23 -> 11.85,86286000000.0,10153000000.0,6654000000.0,11.77,7.71,9864000000.0,7651000000.0,982000000.0,44677000000.0,-43695000000.0,2.38,40.57,5.0,,yfinance,,,,,,Consumer Cyclical,Home Improvement Retail,68.29,,,4.88,,,,,1.24,Finnhub,,,,,,,,,,-5.25,27.23,16.08,24.29,7,6,5,5,-31.11,,2026-07-15,4.55,4,0,0,0,0,0,3,5,12,D,54
CRM,CRM,세일즈포스,124.31,167.0,209.16730079650878,-20.1596046016446,367.8699951171875,-54.603527817809386,65.41126235441311,1.49,-8.31,daily_close,일봉 종가,2026-07-16 13:42 KST,167.6,0.3592814371257451,52.2,233.06,94.2,18.914251,3.9049306,16.91,124.282,13.3,16.32,36.28,4.2 -> 6.36 -> 7.8,41525000000.0,8917000000.0,7457000000.0,21.47,17.96,14996000000.0,14402000000.0,7327000000.0,17176000000.0,-9849000000.0,1.05,19.56,1.76,,yfinance,,,,,,Technology,Software - Application,74.14,,,-1.72,,,,,15.86,Finnhub,,,,,,,,,0.36,36.28,35.07,9.74,34.89,19,17,18,18,-46.07,-59.91,2026-07-15,4.55,4,0,16,20,15,10,1,3,69,B,55
SPGI,SPGI,S&P Global Inc.,121.63,444.4800109863281,436.3451553344727,1.8643167117599404,533.7275390625,-16.72155201752123,77.11219458666756,10.79,6.16,daily_close,일봉 종가,2026-07-16 13:42 KST,,,32.5,37.65,90.82,26.263924,3.9403117,13.94,38.392,10.4,12.76,33.46,8.23 -> 12.35 -> 14.66,15336000000.0,6177000000.0,4471000000.0,40.28,29.15,5651000000.0,5456000000.0,1745000000.0,13582000000.0,-11837000000.0,0.87,24.35,3.88,,yfinance,,,,,,Financial Services,Financial Data & Stock Exchanges,88.24,,,-0.33,,,,,1.68,Finnhub,,,,2026-07-16,,,,,0.81,33.46,18.62,2.86,15.92,16,15,15,15,41.05,37.77,2026-07-15,4.55,0,0,12,16,15,10,1,5,59,B,56
SYK,SYK,Stryker Corporation,118.0,316.44000244140625,345.51190063476565,-8.414152490825714,403.5299987792969,-21.582037667916445,51.50721475789602,2.76,-7.83,daily_close,일봉 종가,2026-07-16 13:42 KST,313.0,-1.087094682993886,14.2,40.28,82.37,38.298954,5.5140886,15.2,66.295,2.6,8.42,0.9,8.25 -> 7.76 -> 8.4,25116000000.0,5059000000.0,3246000000.0,20.14,12.92,5044000000.0,4283000000.0,4011000000.0,15859000000.0,-11848000000.0,1.11,39.81,3.52,,yfinance,,,,,,Healthcare,Medical Devices,,,,,,,,,,,,,,,,,,,2.7,0.9,23.01,3.59,16.27,15,14,13,13,66.44,53.6,2026-07-15,4.55,0,0,16,0,0,5,5,5,31,D,57
LMT,LMT,Lockheed Martin Corporation,117.81,514.4600219726562,542.3157015991211,-5.136432440426687,676.7000122070312,-23.9751717611524,60.733795501459056,-3.0,-13.13,daily_close,일봉 종가,2026-07-16 13:42 KST,,,-11.5,19.77,75.94,25.257504,16.02592,67.64,276.365,0.3,10.24,-11.68,27.55 -> 22.31 -> 21.49,75048000000.0,7731000000.0,5017000000.0,10.3,6.69,8557000000.0,6908000000.0,4121000000.0,21700000000.0,-17579000000.0,2.68,65.38,13.8,,yfinance,,,,,,Industrials,Aerospace & Defense,39.29,,,1.36,,,,,11.0,Finnhub,,,,,,,,,,-11.68,35.49,7.28,32.48,7,6,6,6,-28.83,120.14,2026-07-15,4.55,0,0,20,0,0,0,3,5,28,D,58
MDT,MDT,Medtronic plc.,101.56,80.47000122070312,90.83144989013672,-11.407335985461064,105.3499984741211,-23.616514108948625,50.900433600913146,0.11,-6.64,daily_close,일봉 종가,2026-07-16 13:42 KST,81.1591,0.8563424491654916,18.3,25.7,89.71,20.97319,2.0246909,9.84,58.214,9.9,4.4,13.14,2.82 -> 2.76 -> 3.61,36364000000.0,6828000000.0,4801000000.0,18.78,13.2,7330000000.0,5426000000.0,1949000000.0,27961000000.0,-26012000000.0,3.58,76.14,2.88,,yfinance,,,,,,Healthcare,Medical Devices,56.76,,,-5.4,,,,,1.09,Finnhub,,,,,,,,,1.15,13.14,25.51,5.51,16.27,15,14,13,13,-17.78,-63.25,2026-07-15,4.55,4,3,6,10,8,8,5,5,49,C,59
NOW,NOW,"ServiceNow, Inc.",98.02,104.7300033569336,129.64459995269775,-19.217612306917925,234.0780029296875,-55.25850270160052,62.98407614027561,0.56,8.35,daily_close,일봉 종가,2026-07-16 13:42 KST,,,2.3,142.76,88.4,66.2262,9.78368,16.07,20.728,22.1,33.72,-0.42,1.68 -> 1.37 -> 1.67,13278000000.0,1824000000.0,1748000000.0,13.74,13.16,5444000000.0,4533000000.0,3726000000.0,2403000000.0,1323000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Application,88.89,,,0.0,,,,,7.03,Finnhub,,,,2026-07-14,,,,,28.79,-0.42,30.3,9.57,34.89,19,17,18,18,118.57,2.23,2026-07-15,4.55,0,0,16,0,0,2,3,3,24,D,60
CMCSA,CMCSA,Comcast Corporation,80.13,23.489999771118164,27.294365768432616,-13.938283195846973,42.3055305480957,-44.475345263869954,58.00377072239327,-2.0,-20.72,daily_close,일봉 종가,2026-07-16 13:42 KST,,,-32.6,11.82,93.65,4.8137255,0.9947728,20.92,106.858,5.3,-11.28,20.53,3.71 -> 4.14 -> 5.39,123707000000.0,20670000000.0,19998000000.0,16.71,16.17,33643000000.0,19235000000.0,9481000000.0,98937000000.0,-89456000000.0,5.62,25.88,1.32,,yfinance,,,,,,Communication Services,Telecom Services,35.9,,,0.0,,,,,3.76,Finnhub,,,,2026-07-14,,,,,,20.53,23.93,8.94,38.88,6,5,5,5,-79.88,-88.87,2026-07-15,4.55,15,8,20,0,12,0,3,5,63,B,61
ACN,ACN,Accenture plc,78.32,137.02000427246094,216.68934982299805,-36.76661802511971,398.25,-65.59447475895519,57.89052649922442,-17.14,-30.68,daily_close,일봉 종가,2026-07-16 13:42 KST,,,9.0,26.05,85.54,10.301916,2.4746263,24.41,25.035,5.6,8.04,6.21,10.77 -> 11.44 -> 12.15,69672977000.0,10840988000.0,7678433000.0,15.56,11.02,11474399000.0,10874360000.0,11478729000.0,8182866000.0,3295863000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,6.21,32.27,6.17,18.51,12,9,8,8,-68.08,-59.89,2026-07-15,4.55,12,3,20,10,4,5,3,1,58,B,62
ADBE,ADBE,어도비,77.58,224.55999755859375,283.1832002258301,-20.701511466953583,586.5499877929688,-61.71511342050263,72.83407912000715,8.82,-8.14,daily_close,일봉 종가,2026-07-16 13:42 KST,,,7.9,36.73,88.09,11.809497,7.1510715,62.95,61.443,12.7,12.47,18.86,11.82 -> 12.36 -> 16.7,23769000000.0,8706000000.0,7130000000.0,36.63,30.0,10031000000.0,9852000000.0,5431000000.0,6648000000.0,-1217000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Application,,,,,,,,,,,,,,,,,,,1.49,18.86,35.07,9.74,33.3,19,17,18,18,-66.33,-26.58,2026-07-15,4.55,12,0,20,10,12,5,1,1,61,B,63
INTU,INTU,Intuit Inc.,73.03,279.70001220703125,489.144200592041,-42.818495677043025,807.3900146484375,-65.35750911796683,59.708643947020676,-0.73,-28.87,daily_close,일봉 종가,2026-07-16 13:42 KST,,,10.7,59.47,92.59,15.924345,3.4700527,22.5,33.448,10.4,28.16,27.42,8.42 -> 10.43 -> 13.67,18831000000.0,4938000000.0,3869000000.0,26.22,20.55,6207000000.0,6083000000.0,2884000000.0,6639000000.0,-3755000000.0,1.72,28.31,4.8,,yfinance,,,,,,Technology,Software - Application,75.61,,,-4.88,,,,,4.5,Finnhub,,,,2026-07-15,,,,,1.49,27.42,35.07,9.74,34.89,19,17,18,18,-54.59,-64.37,2026-07-15,4.55,8,0,20,10,15,5,3,1,62,B,64
NKE,NKE,"Nike, Inc.",66.94,42.77000045776367,56.19654987335205,-23.89212406428377,89.44000244140625,-52.18023335164479,54.86182550187718,-5.38,-7.08,daily_close,일봉 종가,2026-07-16 13:42 KST,,,-34.8,25.92,82.21,20.504763,4.523109,16.02,79.333,0.1,-41.34,-24.97,3.73 -> 2.16 -> 2.1,46309000000.0,3702000000.0,3219000000.0,7.99,6.95,3698000000.0,3268000000.0,7464000000.0,11018000000.0,-3554000000.0,3.83,77.62,1.64,,yfinance,,,,,,Consumer Cyclical,Footwear & Accessories,48.89,,,-2.22,,,,,36.92,Finnhub,,,,2026-07-16,,,,,,-24.97,27.23,17.75,42.77,7,6,4,4,-24.7,-74.52,2026-07-15,4.55,4,0,16,0,0,0,5,3,28,D,65
EL,EL,"Estee Lauder Companies, Inc. (T",30.68,82.30999755859375,92.70779998779297,-11.215671637735248,119.61000061035156,-31.184685947179663,47.25400768494994,-8.54,8.02,daily_close,일봉 종가,2026-07-16 13:42 KST,,,-45.5,65.66,97.12,,7.3262663,-5.95,232.908,4.6,-27.0,-59.39,6.55 -> 2.79 -> 1.08,14326000000.0,1141000000.0,-1133000000.0,7.96,-7.91,1272000000.0,670000000.0,2921000000.0,9467000000.0,-6546000000.0,1.7,471.43,1.4,,yfinance,-17.13,10.0,True,10.0,yfinance dividend history,Consumer Defensive,Household & Personal Products,52.78,3.64,26.0,-0.16,95.31,125.0,70.0,15.79,28.98,Finnhub,yfinance,,,2026-07-15,,,,,,-59.39,25.28,9.3,30.13,9,8,6,6,,-21.22,2026-07-15,4.55,0,0,0,0,0,0,5,5,10,D,66
