yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
LLY,LLY,일라이릴리,979.64,1175.4100341796875,1180.6885070800781,1085.4263376871745,1030.7901723225912,1010.9213037109375,16.271170650468733,1235.56005859375,-4.8682396291218835,45.22958003412146,6.65,28.09,daily_close,일봉 종가,2026-07-22 13:46 KST,,,169.9,66.6,85.32,42.365448,34.130653,107.46,139.015,55.5,74.27,98.92,5.8 -> 11.71 -> 22.95,65179000000.0,29696000000.0,20640000000.0,45.56,31.67,16813000000.0,5964000000.0,7268000000.0,42503000000.0,-35235000000.0,0.59,22.13,6.92,,yfinance,,,,,,Healthcare,Drug Manufacturers - General,79.49,,,2.57,,,,,18.88,Finnhub,,,,2026-07-18,,,,,0.25,98.92,23.4,3.81,15.2,15,14,13,13,81.05,795.82,2026-07-21,4.25,0,0,20,20,15,10,5,0,70,A,11
WMT,WMT,월마트,932.53,110.38999938964844,113.6299991607666,120.70833231608073,123.12758280436198,117.65354961395263,-6.1736770782840935,134.1999969482422,-17.742174441163893,43.9680443689545,-5.79,-16.39,daily_close,일봉 종가,2026-07-22 13:46 KST,109.8999,-0.4439708237686548,19.4,36.02,38.09,39.880283,9.55942,24.13,74.816,7.3,1.63,19.45,1.91 -> 2.41 -> 2.73,713163000000.0,29825000000.0,21893000000.0,4.18,3.07,41565000000.0,14923000000.0,10727000000.0,67095000000.0,-56368000000.0,0.9,33.54,0.99,,yfinance,,,,,,Consumer Defensive,Discount Stores,89.58,,,-2.09,,,,,-1.67,Finnhub,,,,2026-07-22,,,,,2.06,19.45,24.99,8.18,30.13,9,7,6,6,59.58,16.86,2026-07-21,4.25,0,0,20,0,12,8,5,5,50,C,12
AMD,AMD,AMD,876.24,544.4299926757812,530.9689971923829,479.2798334757487,349.6831667582194,300.2971998596191,81.29705935662659,580.9099731445312,-6.2797993071593785,44.178477796708115,-1.31,78.31,daily_close,일봉 종가,2026-07-22 13:46 KST,,,91.2,135.05,73.28,164.02933,12.733457,8.06,6.005,37.8,77.09,123.61,0.53 -> 1.0 -> 2.65,34639000000.0,3694000000.0,4335000000.0,10.66,12.51,7709000000.0,6735000000.0,5539000000.0,3847000000.0,1692000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Semiconductors,84.21,4.51,47.0,3.51,541.66,725.0,320.0,-0.51,4.63,Finnhub,yfinance,,,2026-07-21,,,,,1.8,123.61,30.3,9.57,34.89,19,17,18,18,441.35,33.06,2026-07-21,4.25,0,0,6,5,15,10,5,0,41,C,13
JPM,JPM,JP모건 체이스,871.43,345.2300109863281,336.46000213623046,317.9673350016276,309.62225138346355,310.05620071411136,11.344333766331909,346.9100036621094,-0.4842733441084519,66.25499940672327,4.15,10.76,daily_close,일봉 종가,2026-07-22 13:46 KST,,,17.2,11.99,75.66,15.775385,2.5657625,16.47,,12.7,,11.06,16.23 -> 19.75 -> 20.02,181847000000.0,,57048000000.0,,31.37,-147782000000.0,-147782000000.0,343338000000.0,499982000000.0,-156644000000.0,1.74,28.24,6.0,,yfinance,,,,,,Financial Services,Banks - Diversified,,,,,,,,,,,,,,2026-07-18,,,,,0.92,11.06,19.19,3.2,15.43,16,15,15,15,-17.79,-19.82,2026-07-21,4.25,8,3,16,16,8,8,1,0,60,B,14
INTC,INTC,Intel Corporation,673.43,105.44999694824219,115.87249946594238,113.51033312479655,81.78933324813843,64.83709997177124,62.63836136124685,140.94000244140625,-25.180931515818948,26.453563599007268,-25.18,57.91,daily_close,일봉 종가,2026-07-22 13:46 KST,,,98.63,65.53,64.05,,6.296163,-2.91,36.028,7.2,6.88,,1.94 -> 0.4,52853000000.0,-23000000.0,-267000000.0,-0.04,-0.51,9697000000.0,-4949000000.0,14265000000.0,46585000000.0,-32320000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Semiconductors,32.08,,,-1.25,,,,,1244.7,Finnhub,,,,2026-07-15,,,,,,,32.69,9.74,34.89,19,18,18,18,,-35.36,2026-07-21,4.25,0,0,0,0,0,10,3,5,18,D,15
V,V,비자,622.33,355.82000732421875,349.4280029296875,332.35816701253253,323.0541656494141,329.76369903564455,7.901508978936382,373.30999755859375,-4.685111662896148,59.1176091176221,8.95,15.2,daily_close,일봉 종가,2026-07-22 13:46 KST,356.4,0.16300170418824853,35.5,28.25,91.59,31.843693,19.233988,60.35,67.233,17.1,10.39,10.99,8.28 -> 9.73 -> 10.2,40000000000.0,26556000000.0,20058000000.0,66.39,50.14,23059000000.0,21577000000.0,17164000000.0,25171000000.0,-8007000000.0,0.75,21.97,2.68,,yfinance,15.71,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,91.84,4.63,38.0,0.17,401.47,450.0,330.0,12.83,1.24,Finnhub,yfinance,,,2026-07-18,,,,,0.9,10.99,18.62,2.86,15.43,16,15,15,15,71.02,572.52,2026-07-21,4.25,0,0,20,16,8,10,3,0,57,B,16
XOM,XOM,엑슨모빌,571.22,151.7100067138672,140.9979995727539,146.96566670735677,149.98816617329916,137.4436498260498,10.379786120255856,171.47000122070312,-11.52387844297171,77.9768742590349,9.56,0.78,daily_close,일봉 종가,2026-07-22 13:46 KST,,,-43.4,12.2,68.74,23.05565,2.20271,9.87,18.261,2.6,-14.41,-13.19,8.89 -> 7.84 -> 6.7,323905000000.0,33938000000.0,28844000000.0,10.48,8.91,51970000000.0,23612000000.0,10681000000.0,43537000000.0,-32856000000.0,2.72,68.01,4.12,,yfinance,,,,,,Energy,Oil & Gas Integrated,51.61,,,0.0,,,,,5.59,Finnhub,,,,2026-07-22,,,,,,-13.19,,,,2,1,1,1,,,2026-07-21,4.25,4,3,6,0,0,0,1,5,19,D,17
ORCL,ORCL,오라클,530.03,127.05000305175781,140.12450103759767,175.94300053914387,165.2112496693929,189.9285496520996,-33.106421712543565,328.3299865722656,-61.30417316488573,33.41272506437706,-27.43,-27.93,daily_close,일봉 종가,2026-07-22 13:46 KST,127.97,0.7241219410812582,21.9,36.02,43.9,22.523972,10.087422,53.38,388.87,20.6,24.33,25.36,3.71 -> 4.34 -> 5.83,67357000000.0,22444000000.0,17087000000.0,33.32,25.37,31977000000.0,-23686000000.0,31289000000.0,156189000000.0,-124900000000.0,1.57,34.31,2.0,,yfinance,,,,,,Technology,Software - Infrastructure,81.63,,,0.0,,,,,9.27,Finnhub,,,,2026-07-14,,,,,1.03,25.36,35.07,9.57,33.3,19,17,18,18,-35.77,5.41,2026-07-21,4.25,4,0,20,10,15,8,3,1,61,B,18
AMAT,AMAT,"Applied Materials, Inc.",489.96,564.5499877929688,599.0794952392578,509.036664835612,433.31724904378257,361.7240995025635,56.07198651384516,723.0,-21.91563101065439,28.746944515817148,-11.81,39.77,daily_close,일봉 종가,2026-07-22 13:46 KST,,,33.5,18.76,85.14,58.803005,20.815569,39.69,30.399,11.4,7.66,3.34,8.11 -> 8.61 -> 8.66,28368000000.0,8470000000.0,6998000000.0,29.86,24.67,7958000000.0,5698000000.0,7241000000.0,7050000000.0,191000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22,,,,,1.76,3.34,20.09,2.47,12.18,11,8,7,7,192.7,742.74,2026-07-21,4.25,0,0,20,5,4,10,3,5,47,C,19
CSCO,CSCO,시스코 시스템즈,471.16,112.18000030517578,115.51399993896484,112.40633341471354,96.54291655222575,87.70305000305176,27.908892907683725,130.0,-13.707692072941708,42.33004202203438,-7.69,26.63,daily_close,일봉 종가,2026-07-22 13:46 KST,,,37.1,18.51,82.88,39.003334,9.43553,25.23,67.541,12.0,-3.59,-7.8,3.07 -> 2.54 -> 2.61,56654000000.0,12504000000.0,10180000000.0,22.07,17.97,14193000000.0,13288000000.0,8346000000.0,28093000000.0,-19747000000.0,1.5,55.0,1.68,,yfinance,,,,,,Technology,Communication Equipment,69.7,,,-2.18,,,,,-0.11,Finnhub,,,,2026-07-22,,,,,1.05,-7.8,30.3,9.74,34.89,19,17,18,18,28.72,-3.13,2026-07-21,4.25,0,0,20,10,0,10,5,5,50,C,20
CAT,CAT,"Caterpillar, Inc.",454.06,889.969970703125,956.297494506836,917.519497680664,825.218165588379,723.9972485351562,22.924496260693918,1064.9000244140625,-16.426899211237117,20.14540766591884,-12.94,6.55,daily_close,일봉 종가,2026-07-22 13:46 KST,,,30.2,19.61,72.9,52.901146,26.286688,51.33,230.793,22.2,-14.7,-3.31,20.12 -> 22.05 -> 18.81,67589000000.0,11151000000.0,8884000000.0,16.5,13.14,11739000000.0,7453000000.0,9980000000.0,43330000000.0,-33350000000.0,0.73,29.58,6.52,,yfinance,,,,,,Industrials,Farm & Heavy Construction Machinery,55.88,,,2.94,,,,,7.97,Finnhub,,,,2026-07-22,,,,,1.75,-3.31,35.08,8.28,24.84,8,7,7,7,50.8,217.47,2026-07-21,4.25,0,0,20,5,0,10,1,5,41,C,21
MA,MA,마스터카드,432.77,538.2999877929688,524.0909988403321,504.77150065104166,509.8034164428711,528.6617987060547,1.823129477201559,598.9600219726562,-10.127559762654203,61.927751743718176,11.2,7.15,daily_close,일봉 종가,2026-07-22 13:46 KST,,,21.2,35.12,91.48,30.26883,68.95987,232.08,282.059,15.8,19.52,18.17,11.83 -> 13.89 -> 16.52,32791000000.0,19514000000.0,14968000000.0,59.51,45.65,17648000000.0,16433000000.0,10566000000.0,19000000000.0,-8434000000.0,0.65,18.23,3.48,,yfinance,,,,,,Financial Services,Credit Services,90.2,,,0.2,,,,,2.2,Finnhub,,,,2026-07-15,,,,,1.43,18.17,18.62,2.86,15.43,16,15,15,15,62.56,2311.18,2026-07-21,4.25,0,0,20,10,12,8,3,5,58,B,22
COST,COST,코스트코,421.95,929.219970703125,938.4159912109375,979.9024932861328,986.1594965616862,956.8522979736329,-2.8878362239424016,1094.3199462890625,-15.086993172865611,48.003068717443284,-2.33,-8.4,daily_close,일봉 종가,2026-07-22 13:46 KST,928.15,-0.1151471919308185,45.5,45.01,73.76,46.512577,24.80471,29.15,60.257,21.5,11.83,13.4,14.16 -> 16.56 -> 18.21,275235000000.0,10383000000.0,8099000000.0,3.77,2.94,13335000000.0,7837000000.0,14161000000.0,8173000000.0,5988000000.0,0.63,27.01,5.88,,yfinance,,,,,,Consumer Defensive,Discount Stores,68.18,,,0.0,,,,,-0.24,Finnhub,,,,2026-07-22,,,,,1.02,13.4,24.99,8.18,27.62,9,7,6,6,86.12,203.24,2026-07-21,4.25,0,0,20,10,8,10,5,5,58,B,23
BAC,BAC,뱅크오브아메리카,398.83,61.220001220703125,59.3375,54.9996665318807,53.06025002797445,53.08830005645752,15.317313147337227,61.59000015258789,-0.6007451387694451,70.94861121347532,6.71,16.68,daily_close,일봉 종가,2026-07-22 13:46 KST,,,24.4,11.85,70.64,14.362283,1.4969997,10.64,,8.1,,11.22,3.08 -> 3.21 -> 3.81,113097000000.0,,30509000000.0,,26.98,12613000000.0,12613000000.0,239319000000.0,365904000000.0,-126585000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-18,,,,,0.59,11.22,27.24,3.97,24.41,11,8,7,7,-47.28,-62.29,2026-07-21,4.25,8,6,12,20,8,8,1,0,63,B,24
GE,GE,GE Aerospace,373.67,340.70001220703125,361.33350067138673,327.53016764322916,318.6619166056315,312.8516505432129,8.90145908307164,378.67999267578125,-10.029571459632871,26.22710792749757,-4.06,20.67,daily_close,일봉 종가,2026-07-22 13:46 KST,,,-1.8,275.66,80.96,43.8382,20.821056,45.43,116.527,24.7,28.38,-1.32,8.36 -> 5.99 -> 8.14,45855000000.0,8680000000.0,8704000000.0,18.93,18.98,8537000000.0,7264000000.0,12392000000.0,20495000000.0,-8103000000.0,0.55,19.25,1.88,,yfinance,93.3,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,87.5,4.5,21.0,0.0,375.9,455.0,270.0,10.33,10.84,Finnhub,yfinance,,,2026-07-21,,,,,,-1.32,35.08,8.28,24.84,8,7,7,7,24.97,151.46,2026-07-21,4.25,0,0,20,0,0,0,3,5,28,D,25
UNH,UNH,유나이티드헬스,364.13,436.3500061035156,422.70349884033203,398.7168324788411,344.4670824686686,342.2347492980957,27.500204756660455,625.25,-30.211914257734406,61.86168284438066,7.3,23.07,daily_close,일봉 종가,2026-07-22 13:46 KST,,,0.7,25.21,85.93,32.26923,3.969369,12.18,73.982,2.0,-41.26,-25.54,23.86 -> 15.51 -> 13.23,447567000000.0,18964000000.0,12056000000.0,4.24,2.69,19697000000.0,16075000000.0,24365000000.0,78389000000.0,-54024000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-18,,,,,46.1,-25.54,20.09,2.47,24.41,11,8,7,7,60.62,60.7,2026-07-21,4.25,0,0,12,0,0,2,3,5,22,D,26
MS,MS,Morgan Stanley,352.0,216.39999389648438,218.53249893188476,207.62949930826824,189.79041595458983,182.13899925231934,18.81035625802625,228.5500030517578,-5.316127321390552,56.94077706650714,-4.71,14.71,daily_close,일봉 종가,2026-07-22 13:46 KST,,,31.9,15.4,62.71,19.190218,3.201366,16.39,502.246,16.3,,40.39,5.18 -> 7.95 -> 10.21,65966000000.0,,16861000000.0,,25.56,-17889000000.0,-20787000000.0,81310000000.0,370538000000.0,-289228000000.0,1.85,35.55,4.0,,yfinance,,,,,,Financial Services,Capital Markets,56.25,,,1.7,,,,,13.19,Finnhub,,,,2026-07-21,,,,,0.6,40.39,18.62,2.86,15.43,16,15,15,15,3.06,11.94,2026-07-21,4.25,4,0,16,20,15,10,3,0,68,B,27
PG,PG,프록터앤갬블,350.17,148.10000610351562,148.99549942016603,146.73000005086263,149.1549171447754,148.19910064697265,-0.0668658197144411,179.6999969482422,-17.584858865539157,52.53121993241601,0.28,1.64,daily_close,일봉 종가,2026-07-22 13:46 KST,148.3,0.13503976248630206,5.8,23.88,71.83,21.705795,6.3290153,31.11,67.651,7.4,2.84,5.04,5.9 -> 6.02 -> 6.51,84284000000.0,20451000000.0,15974000000.0,24.26,18.95,17817000000.0,14044000000.0,9556000000.0,35463000000.0,-25907000000.0,2.88,61.8,4.26,,yfinance,5.0,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Household & Personal Products,59.46,3.96,23.0,-1.65,163.43,186.0,145.0,10.35,0.19,Finnhub,yfinance,,,2026-07-15,,,,,3.74,5.04,26.74,9.3,26.64,9,7,6,6,-18.83,-31.95,2026-07-21,4.25,4,0,20,0,4,5,5,5,43,C,28
CVX,CVX,쉐브론,345.8,191.07000732421875,176.29800033569336,183.22016728719075,186.52816670735677,173.78475021362306,9.946360131914899,211.14999389648438,-9.509821052663527,88.7122152713217,9.15,1.85,daily_close,일봉 종가,2026-07-22 13:46 KST,190.94,-0.06804172252851189,-44.5,14.21,70.53,28.87805,1.784169,6.64,23.989,2.3,-11.86,-23.6,11.36 -> 9.72 -> 6.63,184432000000.0,16674000000.0,12299000000.0,9.04,6.67,33939000000.0,16592000000.0,6293000000.0,40758000000.0,-34465000000.0,3.73,120.38,7.12,,yfinance,,,,,,Energy,Oil & Gas Integrated,74.19,,,0.0,,,,,15.54,Finnhub,,,,2026-07-15,,,,,,-23.6,,,,2,1,1,1,,,2026-07-21,4.25,0,6,6,0,0,0,1,0,13,D,29
KO,KO,코카콜라,341.57,81.97000122070312,82.50949935913086,80.67300020853678,78.91141668955485,75.32625019073487,8.819967824158912,84.91999816894531,-3.473854229687186,52.11865439516682,3.07,7.46,daily_close,일봉 종가,2026-07-22 13:46 KST,82.0,0.03659726589011959,18.2,23.92,68.27,26.740984,10.435005,43.37,124.943,12.1,6.34,10.94,2.47 -> 2.46 -> 3.04,47941000000.0,14911000000.0,13107000000.0,31.1,27.34,7408000000.0,5296000000.0,10270000000.0,45492000000.0,-35222000000.0,2.59,64.78,2.12,,yfinance,5.04,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,82.86,4.2,24.0,0.51,87.1,97.0,71.38,6.26,1.67,Finnhub,yfinance,,,2026-07-18,,,,,1.47,10.94,24.99,8.18,26.64,9,7,6,6,7.01,27.57,2026-07-21,4.25,0,0,20,10,8,8,5,0,51,C,30
HD,HD,홈디포,333.32,331.6000061035156,342.76599578857423,326.1214996337891,340.71691538492837,351.1718490600586,-5.573294957704807,431.3699951171875,-23.1286343841713,35.19663482916087,1.52,-2.52,daily_close,일봉 종가,2026-07-22 13:46 KST,,,-4.3,23.05,76.11,25.066097,25.343489,128.38,459.356,4.8,-2.95,-2.96,15.11 -> 14.91 -> 14.23,164683000000.0,20890000000.0,14156000000.0,12.68,8.6,16325000000.0,12646000000.0,1389000000.0,65350000000.0,-63961000000.0,2.81,65.55,9.32,,yfinance,,,,,,Consumer Cyclical,Home Improvement Retail,63.04,,,0.0,,,,,-1.8,Finnhub,,,,2026-07-22,,,,,,-2.96,26.29,10.96,20.16,7,6,4,4,-4.66,131.24,2026-07-21,4.25,0,0,20,0,0,0,5,5,30,D,31
