yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cagr,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
403870.KQ,403870,HPSP,42878,우량기업부,고압 수소 어닐링 장비,KOSDAQ,주권,KRX,50900.0,49940.0,44688.333333333336,47728.75,43546.75,16.885875524579905,83500.0,-39.04191616766467,57.49999999994969,25.99,-14.31,daily_close,NXT 미확인,2026-09-15 02:15 KST,,,-16.35,35.96,33.26,35.0,13.18,24.79,19.95,-4.63,-4.26,-6.21,989 -> 1040 -> 870,1729.65,899.02,726.62,51.98,42.01,1002.05,977.76,939.41,614.76,324.65,0.98,55.66,500.0,404.37,OpenDART,49.38,4.0,True,4.0,OpenDART,,4.0,,,67800.0,,,33.2,,,Naver/FnGuide,,KRW,2026-09-15,2025.0,OFS,11011,OpenDART,,2025.0,11011,30.0,5.54,8.16,20,17,18,18,16.67,137.91,-6.21,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-14,4.94,0,0,20,0,0,0,3,5,28,D,11
028300.KQ,028300,HLB,40425,중견기업부,"의료기기, 의약외품 등",KOSDAQ,주권,KRX,30250.0,35345.0,38298.333333333336,46317.083333333336,48234.75,-37.285877919964335,92500.0,-67.29729729729729,14.537444933902776,-29.9,-39.62,daily_close,NXT 미확인,2026-09-15 02:15 KST,,,,,18.48,,13.03,-44.32,88.14,23.64,,,-,841.73,-1042.17,-2354.15,-123.81,-279.68,-925.88,-1101.21,409.83,4357.64,-3947.81,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-15,2025.0,CFS,11011,OpenDART,,,,,,,3,2,2,2,,,,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-09-14,4.94,0,0,0,0,0,0,1,1,2,D,12
095340.KQ,095340,ISC,38197,우량기업부,반도체테스트소켓,KOSDAQ,주권,KRX,178400.0,173295.0,158861.66666666666,193356.66666666666,171191.0,4.2110858631586945,271000.0,-34.169741697416974,58.49546044097511,10.6,-7.56,daily_close,NXT 미확인,2026-09-15 02:15 KST,,,2.68,60.46,29.73,44.0,6.76,10.6,15.85,26.19,34.15,91.78,720 -> 2579 -> 2648,2202.0,601.0,563.0,27.29,25.57,417.12,353.78,798.71,851.6,-52.89,0.48,31.0,850.0,173.95,OpenDART,12.31,5.0,True,5.0,OpenDART,,4.0,,,220429.0,,,23.56,,,Naver/FnGuide,,KRW,2026-09-08,2025.0,CFS,11011.0,OpenDART,16.42,2025.0,11011.0,,,,3,1,1,1,,,91.78,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,2026-09-14,4.94,0,0,12,0,15,2,3,5,37,D,13
000250.KQ,000250,삼천당제약,37015,중견기업부,"하메론, 아토로우",KOSDAQ,주권,KRX,155800.0,167485.0,181928.33333333334,330839.1666666667,365511.0,-57.374743851758225,1184000.0,-86.84121621621622,34.31818181817091,-17.57,-40.76,daily_close,NXT 미확인,2026-09-15 02:15 KST,,,,1036.5,4.7,215.04,12.62,1.94,54.36,9.91,226.92,,-,2318.0,85.0,120.0,3.67,5.18,97.93,-497.95,959.44,1976.38,-1016.94,0.03,22.1,50.0,11.63,OpenDART,-75.0,2.0,True,2.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-08,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,14.62,3.49,9.66,7,5,6,6,1370.86,261.6,,의약품 제조업,의약품 제조업,2026-09-14,4.94,0,0,0,0,0,0,3,1,4,D,14
298380.KQ,298380,에이비엘바이오,36335,기술성장기업부,항체의약품 연구개발,KOSDAQ,주권,KRX,63800.0,72655.0,79855.0,107466.66666666667,141669.5,-54.96560657022154,245500.0,-74.0122199592668,28.048780487788918,-24.14,-37.02,daily_close,NXT 미확인,2026-09-15 02:15 KST,,,,,12.99,-68.0,23.18,-23.48,79.29,137.43,,,-,793.5,-403.9,-378.77,-50.9,-47.73,-412.53,-419.05,1119.82,1242.37,-122.55,,,,,,,,,,,,4.0,,,240000.0,,,276.18,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011.0,OpenDART,,,,70.39,8.71,-6.93,7,3,6,6,,166.13,,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-14,4.94,0,0,0,0,0,0,3,1,4,D,15
214450.KQ,214450,파마리서치,35896,우량기업부,재생의약품,KOSDAQ,주권,KRX,341500.0,395450.0,365458.3333333333,335516.6666666667,358817.5,-4.826269621743644,711000.0,-51.9690576652602,31.472081218271867,-14.2,14.6,daily_close,NXT 미확인,2026-09-15 02:15 KST,,,65.07,24.5,9.99,20.0,5.93,26.88,44.21,53.18,70.02,37.82,7481 -> 8608 -> 14209,5362.89,2143.96,1682.55,39.98,31.37,1831.62,1473.8,1756.63,3200.1,-1443.47,1.08,25.9,3700.0,427.91,OpenDART,77.64,5.0,False,5.0,OpenDART,,4.0,,,518750.0,,,51.9,,,Naver/FnGuide,,KRW,2026-09-15,2025.0,CFS,11011,OpenDART,0.31,2025.0,11011,,,,3,1,2,2,,,37.82,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-09-14,4.94,4,0,20,20,15,10,3,3,75,A,16
319660.KQ,319660,피에스케이,33630,우량기업부,"드라이스트립, 드라이클리닝",KOSDAQ,주권,KRX,114100.0,126965.0,147248.33333333334,125037.5,93917.75,21.489281845018645,211500.0,-46.05200945626478,33.47280334727053,-14.91,-33.66,daily_close,NXT 미확인,2026-09-15 02:15 KST,,,-0.73,10.42,23.42,23.0,6.04,15.54,19.84,14.85,5.48,22.31,1813 -> 2732 -> 2712,4572.0,885.0,785.0,19.36,17.17,617.31,431.97,1194.22,1069.62,124.6,0.6,25.1,680.0,196.97,OpenDART,19.35,5.0,True,5.0,OpenDART,,3.83,,,190000.0,,,66.52,,,Naver/FnGuide,,KRW,2026-09-08,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,32.0,5.54,8.16,20,17,18,18,-28.12,9.03,22.31,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-14,4.94,4,0,16,0,12,0,3,3,38,D,17
031980.KQ,031980,피에스케이홀딩스,33529,우량기업부,"Descum, Reflow",KOSDAQ,주권,KRX,152700.0,130355.0,123555.0,120153.33333333333,98620.75,54.83556959362,166500.0,-8.288288288288289,69.51219512193936,37.32,26.72,daily_close,NXT 미확인,2026-09-15 02:15 KST,,,-4.32,11.02,6.2,20.0,5.2,19.55,15.5,-3.57,-17.06,46.54,1980 -> 4444 -> 4252,2078.0,734.0,917.0,35.32,44.13,814.17,792.28,1827.79,785.01,1042.78,0.71,25.4,1080.0,232.87,OpenDART,39.25,1.0,False,4.0,OpenDART,,4.0,,,195000.0,,,27.7,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,32.0,5.79,8.16,20,17,18,18,-37.5,-10.19,46.54,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-14,4.94,4,0,16,0,15,0,1,0,36,D,18
087010.KQ,087010,펩트론,32434,기술성장기업부,약효지속성 의약품 및 펩타이드 소재,KOSDAQ,주권,KRX,138100.0,168090.0,162118.33333333334,215125.83333333334,239068.0,-42.23400873391671,386000.0,-64.22279792746114,27.651139742315294,-28.81,-36.21,daily_close,NXT 미확인,2026-09-15 02:15 KST,,,,,3.84,,29.71,-9.41,26.03,75.0,,,-,56.35,-212.57,-138.24,-377.23,-245.32,-205.86,-235.83,43.78,369.71,-325.93,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-12,2025.0,OFS,11011.0,OpenDART,,,,70.39,8.71,-13.96,7,3,6,6,,241.1,,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-14,4.94,0,0,0,0,0,0,3,1,4,D,19
141080.KQ,141080,리가켐바이오,31355,기술성장기업부,ADC 신약연구개발,KOSDAQ,주권,KRX,83700.0,95510.0,110010.0,141956.66666666666,157866.5,-46.980518349364814,213500.0,-60.796252927400474,24.52229299361963,-26.51,-37.77,daily_close,NXT 미확인,2026-09-15 02:15 KST,,,,483.55,11.95,-39.0,8.74,-13.22,29.7,12.47,,,-,1415.53,-1064.86,-915.52,-75.23,-64.68,-1245.33,-1305.74,986.5,1606.95,-620.45,,,,,,,,,,,,4.0,,,227500.0,,,171.8,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011.0,OpenDART,,,,,34.58,-33.31,9,2,8,8,,-74.73,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-14,4.94,0,0,0,0,0,0,1,1,2,D,20
084370.KQ,084370,유진테크,30295,우량기업부,실리콘질화막증착용LP-CVD,KOSDAQ,주권,KRX,129300.0,134960.0,138711.66666666666,137480.0,121109.5,6.7628881301632,206500.0,-37.384987893462466,42.3407917383719,-1.37,-26.83,daily_close,NXT 미확인,2026-09-15 02:15 KST,,,-32.89,30.03,37.62,27.46,5.53,9.81,18.16,3.61,-15.52,31.84,1066 -> 2761 -> 1853,3503.0,517.0,445.0,14.76,12.7,664.77,452.3,549.25,892.21,-342.96,0.18,12.3,230.0,52.02,OpenDART,-5.2,5.0,True,5.0,OpenDART,,4.0,,,180000.0,,,39.21,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,32.0,5.79,8.16,20,17,18,18,-14.19,-4.49,31.84,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-14,4.94,0,0,6,0,15,0,5,5,31,D,21
440110.KQ,440110,파두,30267,기술성장기업부,SSD 컨트롤러,KOSDAQ,주권,KRX,60400.0,66030.0,70151.66666666667,76270.83333333333,59755.0,1.0794075809555688,128300.0,-52.92283710054559,45.94594594593257,-7.79,-41.92,daily_close,NXT 미확인,2026-09-15 02:15 KST,,,,,27.78,,54.82,-131.08,518.5,112.41,,,-,924.0,-655.0,-762.0,-70.89,-82.47,-37.04,-78.42,408.04,1026.33,-618.29,,,,,,,,,,,,4.0,,,115000.0,,,90.4,,,Naver/FnGuide,,KRW,2026-09-08,2025.0,CFS,11011.0,OpenDART,,,,11.02,3.06,9.64,5,3,4,4,,1691.5,,반도체 제조업,반도체 제조업,2026-09-14,4.94,0,0,0,0,0,0,5,3,8,D,22
257720.KQ,257720,실리콘투,29410,우량기업부,화장품 유통,KOSDAQ,주권,KRX,45400.0,48147.5,40207.5,40264.583333333336,41230.25,10.113326986860375,61800.0,-26.537216828478964,34.06862745095701,5.95,34.32,daily_close,NXT 미확인,2026-09-15 02:15 KST,,,31.11,14.49,11.88,15.0,5.15,46.89,55.09,61.43,49.27,103.34,631 -> 1990 -> 2609,11163.0,2054.0,1686.0,18.4,15.1,11.41,-58.98,773.23,2520.18,-1746.95,0.67,11.9,306.0,200.28,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,59000.0,,,29.96,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,0.48,2025.0,11011.0,,,,1,0,0,0,,,103.34,상품 종합 도매업,상품 종합 도매업,2026-09-14,4.94,8,0,20,20,15,10,3,5,81,A,23
064760.KQ,064760,티씨케이,29178,우량기업부,반도체 제조공정용 고순도 흑연제품,KOSDAQ,주권,KRX,256000.0,245575.0,227056.66666666666,250199.16666666666,223492.0,14.545487086786105,348500.0,-26.54232424677188,56.68202764976227,4.92,-6.91,daily_close,NXT 미확인,2026-09-15 02:15 KST,,,-2.77,18.81,66.58,25.0,4.89,13.5,9.3,9.29,3.97,6.91,5246 -> 6167 -> 5996,3013.34,838.87,699.03,27.84,23.2,541.11,495.32,362.27,483.14,-45.27,0.56,22.9,1430.0,159.87,OpenDART,-5.6,5.0,True,5.0,OpenDART,,4.0,,,321667.0,,,25.65,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,OFS,11011.0,OpenDART,,2025.0,11011.0,,,,1,0,0,0,,,6.91,기타 비금속 광물제품 제조업,기타 비금속 광물제품 제조업,2026-09-14,4.94,4,0,12,0,4,0,3,5,28,D,24
145020.KQ,145020,휴젤,29035,우량기업부,"보툴리눔톡신, 필러",KOSDAQ,주권,KRX,229500.0,244175.0,247675.0,252295.83333333334,249192.5,-7.902525156254702,388000.0,-40.850515463917525,33.6206896551643,-10.35,-8.57,daily_close,NXT 미확인,2026-09-15 02:15 KST,,,3.3,21.91,58.57,17.0,2.46,16.06,9.86,13.97,20.88,22.87,7517 -> 10985 -> 11348,4251.0,2009.0,1470.0,47.26,34.58,1500.59,1205.36,2096.98,966.76,1130.22,,,,,,,,,,,,4.0,,,393333.0,,,71.39,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,5.15,,,,16.56,-16.44,7,2,6,6,,-85.14,22.87,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-14,4.94,8,3,16,0,12,2,3,5,49,C,25
310210.KQ,310210,보로노이,26933,기술성장기업부,표적치료제,KOSDAQ,주권,KRX,144600.0,160370.0,158530.0,214960.0,225715.5,-35.93705350319318,363500.0,-60.22008253094911,31.37876386687101,-19.53,-28.59,daily_close,NXT 미확인,2026-09-15 02:15 KST,,,,,5.9,,41.3,-50.18,64.97,-23.47,,,-,75.0,-544.0,-427.0,-725.33,-569.33,-720.95,-737.78,357.37,674.39,-317.02,,,,,,,,,,,,4.0,,,450000.0,,,211.2,,,Naver/FnGuide,,KRW,2026-09-08,2025.0,CFS,11011.0,OpenDART,,,,,21.36,-25.16,9,2,8,8,,93.35,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-14,4.94,0,0,0,0,0,0,3,1,4,D,26
131290.KQ,131290,티에스이,26104,우량기업부,"Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",KOSDAQ,주권,KRX,236000.0,248500.0,237386.66666666666,205947.5,153482.75,53.76320791750213,306500.0,-23.00163132137031,47.031963470316626,-9.23,-5.22,daily_close,NXT 미확인,2026-09-15 02:15 KST,,,-10.0,1517.12,11.71,17.0,5.2,10.42,30.88,23.21,23.31,1672.52,11 -> 3840 -> 3456,4289.01,491.72,400.44,11.46,9.34,485.7,-22.4,758.17,1434.62,-676.45,0.19,12.4,450.0,49.78,OpenDART,-3.45,2.0,True,4.0,OpenDART,,4.0,,,380000.0,,,61.02,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,1672.52,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-09-14,4.94,8,0,12,0,15,0,5,5,45,C,27
095610.KQ,095610,테스,25555,우량기업부,반도체장비(화학증착장비),KOSDAQ,주권,KRX,132000.0,142075.0,152691.66666666666,128094.16666666667,98785.75,33.622511343994454,217500.0,-39.310344827586206,45.33333333332487,-10.51,-25.04,daily_close,NXT 미확인,2026-09-15 02:15 KST,,,33.69,92.12,8.99,26.0,5.4,15.76,24.43,46.23,50.13,504.31,79 -> 2158 -> 2885,3511.0,578.0,569.0,16.46,16.21,824.23,492.84,121.43,957.15,-835.72,0.64,26.4,850.0,150.74,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,215286.0,,,63.1,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,0.77,2025.0,11011.0,32.0,5.79,8.16,20,17,18,18,-18.75,-6.74,504.31,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-14,4.94,0,0,16,16,15,10,5,5,67,B,28
357780.KQ,357780,솔브레인,25474,우량기업부,반도체 및 디스플레이 관련 화학재료 제조ㆍ판매 등,KOSDAQ,주권,KRX,324000.0,332675.0,313341.6666666667,364641.6666666667,355505.0,-8.862041321500401,501000.0,-35.32934131736527,45.762711864401346,0.62,-19.6,daily_close,NXT 미확인,2026-09-15 02:15 KST,,,-33.25,18.26,30.47,15.0,2.17,7.66,30.15,6.95,-20.43,-22.12,16759 -> 15226 -> 10164,9233.82,1336.42,839.89,14.47,9.1,1469.22,268.78,2476.57,3351.74,-875.17,0.73,22.77,2350.0,179.98,OpenDART,6.42,2.0,False,4.0,OpenDART,,4.0,,,493429.0,,,52.29,,,Naver/FnGuide,,KRW,2026-09-15,2025.0,CFS,11011,OpenDART,,2025.0,11011,,,,2,1,1,1,,,-22.12,기타 화학제품 제조업,기타 화학제품 제조업,2026-09-14,4.94,8,3,6,0,0,0,5,5,27,D,29
