yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
NVDA,NVDA,엔비디아,5103.12,224.41000366210938,219.56000137329102,209.05049947102864,204.6544999440511,196.4404502105713,14.238184356407524,235.74000549316406,-4.806143024961978,49.439713061469895,2.47,7.79,daily_close,일봉 종가,2026-09-04 15:15 KST,229.622,2.322532976621782,127.8,60.85,71.5,27.876263,27.358118,117.21,16.971,105.9,60.08,102.92,1.19 -> 2.94 -> 4.9,215938000000.0,130387000000.0,120067000000.0,60.38,55.6,102718000000.0,96676000000.0,10605000000.0,11040000000.0,-435000000.0,0.45,3.54,1.0,,yfinance,35.72,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,94.12,4.72,58.0,1.37,323.42,515.0,180.0,44.12,3.44,Finnhub,yfinance,,,2026-09-01,,,,,0.22,102.92,40.45,11.06,34.25,23,21,22,22,-31.08,147.36,2026-09-03,4.25,0,0,20,20,15,10,5,0,70,A,1
GOOGL,GOOGL,알파벳A,4490.91,337.1199951171875,344.13499755859374,350.29516550699867,349.0509994506836,335.64699935913086,0.43885265200317947,402.6199951171875,-16.26844190411741,39.313532546000985,-5.77,-7.45,daily_close,일봉 종가,2026-09-04 15:15 KST,342.93,1.723423400262233,294.0,23.78,81.07,17.095688,6.7749925,48.68,18.859,24.2,14.81,36.52,5.8 -> 8.04 -> 10.81,402836000000.0,129039000000.0,132170000000.0,32.03,32.81,164713000000.0,73266000000.0,30708000000.0,59291000000.0,-28583000000.0,0.26,4.26,0.88,,yfinance,,2.0,False,2.0,yfinance dividend history,Communication Services,Internet Content & Information,88.57,4.64,54.0,1.61,428.07,515.0,340.0,26.98,6.53,Finnhub,yfinance,,,2026-09-01,,,,,0.06,36.52,19.94,4.5,23.92,7,6,6,6,-14.26,50.56,2026-09-03,4.25,8,0,20,20,15,10,5,5,83,A,2
GOOG,GOOG,알파벳C,4483.96,333.7799987792969,341.4580017089844,348.39666646321615,346.8480827331543,334.5087493896484,-0.21785696538019805,399.0400085449219,-16.354252297555863,36.888767526337745,-6.4,-7.87,daily_close,일봉 종가,2026-09-04 15:15 KST,339.6003,1.743753742581696,294.0,23.92,60.32,18.83525,7.075802,48.68,18.859,24.2,14.81,36.52,5.8 -> 8.04 -> 10.81,402836000000.0,129039000000.0,132170000000.0,32.03,32.81,164713000000.0,73266000000.0,30708000000.0,59291000000.0,-28583000000.0,0.26,4.26,0.88,,yfinance,,2.0,False,2.0,yfinance dividend history,Communication Services,Internet Content & Information,88.57,4.6,14.0,1.61,421.79,475.0,340.0,26.37,6.53,Finnhub,yfinance,,,2026-08-26,,,,,0.06,36.52,19.92,4.5,23.92,7,6,6,6,-5.45,57.24,2026-09-03,4.25,4,0,20,20,15,10,5,5,79,A,3
AAPL,AAPL,애플,4376.98,324.9599914550781,312.64549865722654,311.0308329264323,294.3791665395101,283.59124938964845,14.587453651854357,340.0799865722656,-4.446011442656466,72.87809621848139,4.02,11.84,daily_close,일봉 종가,2026-09-04 15:15 KST,,,28.7,30.44,66.4,36.29439,43.05027,148.75,78.445,16.4,7.98,10.32,6.13 -> 6.08 -> 7.46,416161000000.0,133050000000.0,112010000000.0,31.97,26.92,111482000000.0,98767000000.0,35934000000.0,98657000000.0,-62723000000.0,0.33,12.04,1.08,,yfinance,4.22,10.0,False,10.0,yfinance dividend history,Technology,Consumer Electronics,68.52,3.82,39.0,1.85,324.45,400.0,215.0,-0.16,1.69,Finnhub,yfinance,,,2026-09-01,,,,,1.26,10.32,40.45,11.06,34.25,23,21,22,22,-10.27,289.24,2026-09-03,4.25,0,0,20,10,8,8,1,0,47,C,4
MSFT,MSFT,마이크로소프트,2818.35,496.82000732421875,495.0589996337891,431.425331624349,418.39158223470054,431.01894927978515,15.266395631650177,542.0700073242188,-8.34763026705062,50.996360237667524,-0.61,23.16,daily_close,일봉 종가,2026-09-04 15:15 KST,,,31.7,32.3,75.91,26.81687,8.112818,34.04,29.118,17.7,20.78,23.34,11.8 -> 13.64 -> 17.95,331839000000.0,155237000000.0,133749000000.0,46.78,40.31,182935000000.0,66987000000.0,20935000000.0,56826000000.0,-35891000000.0,0.73,19.83,3.64,,yfinance,10.21,10.0,False,10.0,yfinance dividend history,Technology,Software - Infrastructure,92.75,4.64,53.0,0.1,569.56,870.0,400.0,14.64,6.42,Finnhub,yfinance,,,2026-09-01,,,,,0.85,23.34,40.45,11.36,34.82,23,21,22,22,-33.7,-28.58,2026-09-03,4.25,0,0,20,16,12,10,5,0,63,B,5
AMZN,AMZN,아마존,2628.93,254.97999572753906,262.7994987487793,250.919832611084,248.18758316040038,238.97504989624022,6.697329214178624,284.0199890136719,-10.224630099797277,41.975299169270464,-6.35,4.42,daily_close,일봉 종가,2026-09-04 15:15 KST,,,242.3,41.19,68.74,20.496784,4.9843616,30.56,45.617,19.6,16.59,57.24,2.9 -> 5.53 -> 7.17,716924000000.0,79975000000.0,77670000000.0,11.16,10.83,139514000000.0,7695000000.0,86810000000.0,152987000000.0,-66177000000.0,,0.0,0.0,,yfinance,,,,,,Consumer Cyclical,Internet Retail,93.24,4.69,60.0,-0.09,328.0,405.0,230.0,28.64,5.13,Finnhub,yfinance,,,2026-09-03,,,,,0.08,57.24,22.53,16.36,41.7,8,7,4,4,-9.02,-69.53,2026-09-03,4.25,4,0,20,20,15,10,5,5,79,A,6
AVGO,AVGO,브로드컴,1957.03,367.239990234375,382.32049865722655,384.7193333943685,386.2035840352376,369.80780029296875,-0.6943634116315237,481.57000732421875,-23.741100016818667,32.28779808488996,-12.68,-6.35,daily_close,일봉 종가,2026-09-04 15:15 KST,,,85.4,63.62,80.15,61.71761,20.159523,37.28,74.018,47.9,73.88,20.26,3.3 -> 1.23 -> 4.77,63887000000.0,26075000000.0,23126000000.0,40.81,36.2,27537000000.0,26914000000.0,16178000000.0,65136000000.0,-48958000000.0,0.71,41.26,2.6,,yfinance,12.71,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,91.07,4.67,46.0,-0.16,525.97,675.0,215.88,43.22,0.51,Finnhub,yfinance,,,2026-09-02,,,,,0.72,20.26,36.29,11.06,34.25,23,21,22,22,70.07,82.27,2026-09-03,4.25,0,0,20,16,12,10,3,5,66,B,7
TSLA,TSLA,테슬라,1504.13,357.010009765625,346.1964996337891,364.3518315633138,379.30724945068357,399.7358499145508,-10.68851846989932,489.8800048828125,-27.12296762325954,56.697577138870265,11.73,-10.0,daily_close,일봉 종가,2026-09-04 15:15 KST,374.6354,4.936945674421278,-3.0,176.51,43.7,323.19626,15.722664,4.67,18.373,25.5,-37.51,-49.94,4.31 -> 2.04 -> 1.08,94827000000.0,4849000000.0,3794000000.0,5.11,4.0,14747000000.0,6220000000.0,16513000000.0,14719000000.0,1794000000.0,,0.0,0.0,,yfinance,,,,,,Consumer Cyclical,Auto Manufacturers,49.18,3.65,39.0,0.85,390.09,600.0,125.0,9.27,-7.04,Finnhub,yfinance,,,2026-09-01,,,,,,-49.94,21.21,10.99,45.9,8,7,4,4,1423.79,43.06,2026-09-03,4.25,0,0,0,0,0,0,3,5,8,D,8
META,META,메타 플랫폼스,1465.23,592.8499755859375,574.7559936523437,590.1908274332683,603.4622467041015,622.1271475219727,-4.705978842532533,790.0,-24.955699292919302,51.27986267527423,0.5,1.41,daily_close,일봉 종가,2026-09-04 15:15 KST,613.88,3.5472759180394124,-13.4,22.36,79.03,21.05059,5.5603786,29.85,42.997,28.0,20.03,25.69,14.87 -> 23.86 -> 23.49,200966000000.0,83276000000.0,60458000000.0,41.44,30.08,115800000000.0,46109000000.0,35873000000.0,83897000000.0,-48024000000.0,0.35,7.91,2.1,,yfinance,,2.0,False,2.0,yfinance dividend history,Communication Services,Internet Content & Information,87.32,4.65,57.0,-1.41,754.14,1000.0,580.0,27.21,0.38,Finnhub,yfinance,,,2026-08-26,,,,,,25.69,18.81,5.1,33.34,7,6,6,6,11.91,9.03,2026-09-03,4.25,4,0,20,0,15,0,5,5,49,C,9
BRK-B,BRK-B,버크셔해서웨이,1055.69,505.239990234375,506.05699768066404,500.70716501871743,489.37199885050455,492.3835995483398,2.611051768951741,539.7999877929688,-6.402370941113963,51.73600193374567,-3.69,3.58,daily_close,일봉 종가,2026-09-04 15:15 KST,508.5,0.645239852077568,107.8,11.79,66.95,12.624687,0.000967474,12.12,17.142,10.0,,-16.27,44.27 -> 41.27 -> 31.04,410522000000.0,,66968000000.0,,16.31,45969000000.0,25042000000.0,51877000000.0,129081000000.0,-77204000000.0,,0.0,0.0,,yfinance,,,,,,Financial Services,Insurance - Diversified,10.0,4.0,3.0,0.0,547.67,604.0,510.0,8.4,1.4,Finnhub,yfinance,,,2026-09-03,,,,,0.12,-16.27,20.13,3.16,16.9,18,17,17,17,-37.28,-99.97,2026-09-03,4.25,8,10,12,20,0,10,5,0,65,B,10
